displayUserNick,auctionSku,rateDate,rateContent
思***行,颜色分类:63 天蓝色;尺寸:155/62A/S,2021-02-23 17:54:45,弹力很强，穿着也很舒服，就是有些长了，可能是我矮了吗，哈哈哈
沐***雪,颜色分类:66 蓝色;尺寸:155/62A/S,2021-02-22 21:08:35,除了有点长，其他都很好
e***t,颜色分类:63 天蓝色;尺寸:160/70A/L,2021-02-21 12:37:29,试了一下，料子弹力好，又柔软，很舒服
大***6,颜色分类:68 深蓝色;尺寸:160/66A/M,2021-02-21 10:57:43,还没穿，以后再评
h***3,颜色分类:63 天蓝色;尺寸:160/66A/M,2021-02-20 20:28:01,一个字，就是好。好好好好好好好好好好好好好好好好好好好好好好好好 一个字，就是好。好好好好好好好好好好好好好好好好好好好好好好好好 一个字，就是好。好好好好好好好好好好好好好好好好好好好好好好好好 一个字，就是好。好好好好好好好好好好好好好好好好好好好好好好好好 一个字，就是好。好好好好好好好好好好好好好好好好好好好好好好好好
l***s,颜色分类:66 蓝色;尺寸:160/70A/L,2021-02-19 12:01:43,非常好穿
苏***蔡,颜色分类:63 天蓝色;尺寸:165/78A/XL,2021-02-18 14:55:53,春秋款，不厚，面料柔软舒适，有弹力，穿着舒服，价格便宜，值得购买。
l***b,颜色分类:66 蓝色;尺寸:155/62A/S,2021-02-18 10:27:12,此用户没有填写评论!
离***的,颜色分类:66 蓝色;尺寸:165/78A/XL,2021-02-16 10:00:02,尺码推荐：尺码表非常准，按照腰臀围选的号码正合适 厚薄度：有点薄，春夏穿比较合适 面料品质：很有弹性
b***n,颜色分类:68 深蓝色;尺寸:175/88B/XXXL,2021-02-14 17:43:08,弹力相当好了，孕妇都可以穿呢。
t***l,颜色分类:66 蓝色;尺寸:155/62A/S,2021-02-06 20:13:49,颜色很好，弹力很大，裁剪也不错。
c***1,颜色分类:66 蓝色;尺寸:160/70A/L,2021-02-02 19:58:14,好
x***3,颜色分类:66 蓝色;尺寸:160/66A/M,2021-02-02 08:06:17,超赞，包装很好，东西质量很不错，产品描述和实物一致，很满意，性价比很高！非常的划算！卖家的服务态度很好，下次还要来买！会推荐给朋友过来买！5分好评
l***c,颜色分类:68 深蓝色;尺寸:160/66A/M,2021-02-01 19:18:27,还行
l***c,颜色分类:63 天蓝色;尺寸:160/66A/M,2021-02-01 19:18:27,还行
x***3,颜色分类:63 天蓝色;尺寸:175/88B/XXXL,2021-01-31 14:15:14,收到，很好，喜欢
