displayUserNick,auctionSku,rateDate,rateContent
c***9,颜色分类:69 藏青色;尺码:155/68C/S,2021-02-26 10:26:15,版型很好看，毕竟紧身，肚子会有点勒
a***s,颜色分类:69 藏青色;尺码:160/70C/M,2021-02-22 20:49:10,想去店里试试，但是没有，就直接下单了。掉档啊，虽然腿正好但是掉档，可能因为肚子还不够大。裤腿比较长，我这种小矮个就卷起来配马丁靴穿了。其它还是很满意的，料子很舒服，现在四个月了能穿到生吧哈哈哈哈
车***生,颜色分类:67 海蓝色;尺码:160/70C/M,2021-02-17 18:25:37,物流用了10多天呵呵了，以后别再用邮政
z***1,颜色分类:09 黑色;尺码:165/76C/L,2021-02-12 10:58:57,5个月 163 54KG 穿上有点松 估计可以穿到生 舒服
金***4,颜色分类:67 海蓝色;尺码:165/76C/L,2021-02-11 15:17:17,舒服
柏***琴,颜色分类:09 黑色;尺码:170/82C/XL,2021-02-07 15:15:23,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！
图***t,颜色分类:67 海蓝色;尺码:165/76C/L,2021-02-06 14:30:23,裤子很舒服，身高171.买的 L码，长度很好，不像一般的裤子短，不是特别紧身，M码可能会更紧一些，考虑孕期不要太勒，还是没有换，总体很舒服，是孕期穿过最舒服的一条牛仔裤
绝***河,颜色分类:09 黑色;尺码:170/82C/XL,2021-02-06 12:28:26,挺好的，穿着舒适宽松
t***3,颜色分类:67 海蓝色;尺码:170/82C/XL,2021-02-03 10:54:32,好评，就是有点掉档
香***2,颜色分类:09 黑色;尺码:160/70C/M,2021-02-01 13:12:34,偏大
r***y,颜色分类:09 黑色;尺码:160/70C/M,2021-01-23 13:21:56,小腿稍有点紧，不压肚子不往下掉
t***0,颜色分类:67 海蓝色;尺码:155/68C/S,2021-01-21 01:25:09,档太长了。。
孙***晔,颜色分类:09 黑色;尺码:160/70C/M,2021-01-18 14:58:14,好呀
c***p,颜色分类:67 海蓝色;尺码:165/76C/L,2021-01-08 18:46:39,还不错 尺码挺合适 冬天穿薄了点 但是挺软
落***2,颜色分类:67 海蓝色;尺码:165/76C/L,2021-01-07 21:22:47,挺好的
落***2,颜色分类:09 黑色;尺码:165/76C/L,2021-01-07 21:22:31,挺好的
f***e,颜色分类:69 藏青色;尺码:160/70C/M,2021-01-06 16:23:16,太高腰了
李***3,颜色分类:69 藏青色;尺码:155/68C/S,2021-01-05 22:04:39,挺好，能穿上，长了点，窄了点
l***哆,颜色分类:09 黑色;尺码:165/76C/L,2021-01-04 20:18:43,和之前买的M码差不多大
x***9,颜色分类:69 藏青色;尺码:155/64B/XS,2020-12-30 11:25:44,整体评价：
s***s,颜色分类:69 藏青色;尺码:170/82C/XL,2020-12-27 07:56:01,同样是长裤，这个比249元的那款厚那么一点点，更适合冬天穿。
t***0,颜色分类:67 海蓝色;尺码:155/68C/S,2020-12-22 08:02:41,实物没有照片的颜色好看。
t***8,颜色分类:67 海蓝色;尺码:170/82C/XL,2020-12-18 14:40:02,挺不错
s***0,颜色分类:67 海蓝色;尺码:170/82C/XL,2020-12-18 12:12:47,东西质量还可以，快递速度也很给力
t***8,颜色分类:69 藏青色;尺码:160/70C/M,2020-12-15 10:21:31,一直习惯穿优衣库的牛仔裤，因为够长，水洗产品也很软很舒适。孕期找了一圈，别的孕妇裤都太短了，又有穿回优衣库～果然还是比较舒适～比平时买大了两码，没有掉档，还能套厚裤子，很好～还有优衣库的孕妇打底裤也很好！够长～～～
可***1,颜色分类:09 黑色;尺码:170/82C/XL,2020-12-14 12:22:14,裤子侧兜竟然是假口袋，一点都不实用，差评差评差评
犬***d,颜色分类:69 藏青色;尺码:165/76C/L,2020-12-13 19:19:54,是我太胖了吗。。。穿着好挤啊😂
r***貌,颜色分类:09 黑色;尺码:165/76C/L,2020-12-06 10:09:58,掉档
i***9,颜色分类:09 黑色;尺码:160/70C/M,2020-11-26 09:59:00,期待加绒加厚款
t***3,颜色分类:09 黑色;尺码:165/76C/L,2020-11-24 09:35:02,掉档很严重
小***儿,颜色分类:09 黑色;尺码:155/68C/S,2020-11-22 15:53:29,严重掉裆！走两步就得往上提，没法穿！已经扔了！
s***b,颜色分类:09 黑色;尺码:165/76C/L,2020-11-20 12:31:40,这条裤子不好，掉裆
朱***9,颜色分类:09 黑色;尺码:165/76C/L,2020-11-18 21:10:16,还可以，有些紧身，再宽松一些更好
f***n,颜色分类:09 黑色;尺码:160/70C/M,2020-11-17 19:21:31,很喜欢，希望能出加绒版的！
