displayUserNick,auctionSku,rateDate,rateContent
l***g,颜色分类:66 蓝色;尺寸:160/64A,2021-02-24 20:25:27,去年没买这一款，买了另一款不带皮带的，质地有点硬，码数也偏小，看评论说这款质地柔软，码数偏大一点，就买了一条，感觉码数比较合适，质地确实偏软，穿着挺舒服。
t***2,颜色分类:66 蓝色;尺寸:150/56A,2021-02-21 20:32:33,好 已经有一条长的这款 又拍了这条短的
h***0,颜色分类:66 蓝色;尺寸:150/58A,2021-02-20 15:15:56,本来是买来试一试的，看看的，没想到款式好喜欢哦。也很合适我，面料也是很舒服的呢，所以再拍一件浅色同款的，版型很合适我的呢。喜欢的美眉不用考虑买就对了。
h***0,颜色分类:64 湖蓝色;尺寸:150/58A,2021-02-20 15:14:13,第二条了，收到第一条时就决定要再拍了，很合适我这种梨型腿的，很合适质量也很好面料是很软的，会有点容易皱耶，不过款式鬼叫我喜欢呀，皱也要再买哈哈哈哈哈哈哈哈，两个颜色蓝色会更喜欢一点哦。
我***妹,颜色分类:66 蓝色;尺寸:150/56A,2021-02-04 16:40:02,腰大了一点，不过不妨碍我喜欢，
执***9,颜色分类:66 蓝色;尺寸:160/66A,2021-01-18 15:19:46,有个同款长裤 所以又买了个短裤
l***6,颜色分类:66 蓝色;尺寸:150/56A,2021-01-12 07:27:23,喜欢
东***街,颜色分类:64 湖蓝色;尺寸:160/64A,2020-12-13 19:21:17,合身，穿着舒服。
w***2,颜色分类:64 湖蓝色;尺寸:160/66A,2020-11-22 14:49:50,高腰显瘦的牛仔裤哦，超级百搭好穿
l***e,颜色分类:66 蓝色;尺寸:150/58A,2020-11-05 14:11:21,质量很好，穿的好看
t***3,颜色分类:64 湖蓝色;尺寸:160/64A,2020-10-28 15:06:15,牛仔短裤布料柔软，穿着舒适。尺码较大，比平时买的小一点刚好合身。
8***m,颜色分类:66 蓝色;尺寸:150/58A,2020-10-25 11:48:40,很合适。优衣库就是得往小码买。
风***2,颜色分类:66 蓝色;尺寸:155/62A,2020-10-23 08:51:10,很柔软的牛仔裤，今年估计没机会穿了，等明年。
d***7,颜色分类:64 湖蓝色;尺寸:160/64A,2020-10-11 16:25:57,很好
l***a,颜色分类:66 蓝色;尺寸:155/62A,2020-10-08 16:18:34,长短很合适，质量一如既往满意。身高157，体重51，这个尺寸合适
遥***华,颜色分类:64 湖蓝色;尺寸:150/56A,2020-10-08 08:50:32,好看耶，看起来很青春活力哈哈
i***u,颜色分类:66 蓝色;尺寸:150/58A,2020-10-04 17:47:45,160/50，这个码数刚好，腰围有一点点富余，料子很软，满意
f***言,颜色分类:64 湖蓝色;尺寸:160/66A,2020-09-28 15:56:07,此用户没有填写评论!
莒***库,颜色分类:66 蓝色;尺寸:160/64A,2020-09-24 14:23:58,裤腿比我想象中的短一些，夏天穿凉快
袁***啊,颜色分类:64 湖蓝色;尺寸:150/56A,2020-09-21 15:17:12,腰围62，一开始买的155的大了，150的也有点点大不过还好了～
t***4,颜色分类:64 湖蓝色;尺寸:155/62A,2020-09-18 17:47:13,不错
c***1,颜色分类:66 蓝色;尺寸:155/62A,2020-09-18 11:57:46,裤子有点味道 很软 穿上很舒服  162 97斤 这个码正好稍宽松
兔***草,颜色分类:66 蓝色;尺寸:160/66A,2020-09-18 10:21:15,还是白色的好看，衣服百搭。这个蓝色的就.....就是很普通一条短裤，而已！我是因为穿白色的很喜欢，才想再买多一条，可惜只有这个有码
t***1,颜色分类:66 蓝色;尺寸:150/58A,2020-09-17 14:05:38,气味刺鼻，其他还好。
f***2,颜色分类:66 蓝色;尺寸:150/58A,2020-09-17 11:05:55,此用户没有填写评论!
b***惠,颜色分类:66 蓝色;尺寸:155/62A,2020-09-17 10:12:18,穿着舒服，质量好
e***e,颜色分类:66 蓝色;尺寸:160/66A,2020-09-16 17:37:30,"完美地遮住了我梨型身材的大PP和小粗腿，非常满意。162,55公斤。"
e***e,颜色分类:64 湖蓝色;尺寸:160/66A,2020-09-16 17:37:29,整体评价：很柔软，适合夏天穿 尺码推荐：162，55公斤，梨型身材，非常合适 厚薄度：薄 上身效果：比图片蓝一点，浅蓝色。疫情期间胖了五斤，直接导致去年夏天买的短裤穿不下！实体店里都是秋装了，已经买不到短裤，可炎热的广州还是三十多度。还好网店还有，虽然尺码不全，但剩下的尺码对我来说正合适，有一种捡到宝的感觉。
t***0,颜色分类:66 蓝色;尺寸:160/66A,2020-09-15 22:37:58,整体评价：舒服，好看。 厚薄度：薄了点。 面料品质：洗水效果很自然。
陌***6,颜色分类:66 蓝色;尺寸:160/68A,2020-09-15 15:00:05,很好很不错，很喜欢
l***g,颜色分类:66 蓝色;尺寸:155/62A,2020-09-15 10:31:53,很软
