displayUserNick,auctionSku,rateDate,rateContent
小***c,颜色分类:64 湖蓝色;尺寸:160/64A,2021-02-17 09:28:29,此用户没有填写评论!
氢***晶,颜色分类:64 湖蓝色;尺寸:160/66A,2021-02-11 12:57:56,好看哦
空***言,颜色分类:01 乳白色;尺寸:150/56A,2021-02-07 19:33:10,可以，就是白色太难洗了
w***8,颜色分类:01 乳白色;尺寸:160/66A,2021-02-04 02:17:29,寄过来是全新的，没有被试穿过，喜欢这款，所以一口气买了两条同款同色的。
黄***3,颜色分类:04 烟灰色;尺寸:155/62A,2021-01-28 20:38:27,不错不错不错不错
m***i,颜色分类:04 烟灰色;尺寸:160/70A,2021-01-27 11:13:03,版型跟实体店一样，穿起来很舒服，宝宝很喜欢
l***7,颜色分类:01 乳白色;尺寸:160/68A,2021-01-27 09:55:46,一般
w***8,颜色分类:04 烟灰色;尺寸:160/66A,2021-01-27 05:24:48,穿着舒适，同时买了三个颜色，最终留下白色，不管颜色还是质量白色款优胜其他几个颜色，按照尺码表买就行。
w***8,颜色分类:04 烟灰色;尺寸:160/68A,2021-01-27 05:24:47,穿着舒适，同时买了三个颜色，最终留下白色，不管颜色还是质量白色款优胜其他几个颜色，按照尺码表买就行。
罗***洁,颜色分类:04 烟灰色;尺寸:155/62A,2021-01-25 22:29:37,还不错，腰有点低
w***8,颜色分类:01 乳白色;尺寸:160/66A,2021-01-24 20:00:25,此款要按照图示公布具体尺寸买（按照平时码买会偏大），建议比平时优家牛仔裤往小1～2个号买，我平时穿优家牛仔裤70型号，这款66型号单穿正好，内穿秋裤就稍微有点紧（如果穿68型号可能会宽松舒适点），同时买了白色和蓝色款，个人还是觉得白色款优胜，无论质量还是颜色，白色是纯白色，不是米白色，以上仅代表个人观点。
冷***1,颜色分类:04 烟灰色;尺寸:160/66A,2021-01-18 19:14:41,好看
暗***疆,颜色分类:01 乳白色;尺寸:160/64A,2021-01-07 17:56:59,裤子上身效果超级好，梨形身材不显腿粗不显胖。
t***9,颜色分类:04 烟灰色;尺寸:160/66A,2021-01-06 12:35:08,宝贝收到，还未试穿，物流很快
m***9,颜色分类:01 乳白色;尺寸:170/82A,2020-12-04 19:42:07,裤型好，质量也不错。宽松舒适我喜欢。
