,title,link,product_id,product_price,sale-num,comment_num
0,優衣庫女裝高彈力牛仔緊身長褲(水洗產品)429115UNIQLO,//detail.tmall.com/item.htm?id=620690365664,620690365664,199.00,24711,2783
1,優衣庫女裝休閑窄口牛仔九分褲(水洗產品優衣庫“神”褲)436747,//detail.tmall.com/item.htm?id=632538381004,632538381004,249.00,8904,659
2,優衣庫女裝牛仔針織褲(水洗產品)435871UNIQLO,//detail.tmall.com/item.htm?id=632330334353,632330334353,199.00,3545,359
3,優衣庫女裝高腰修身直筒牛仔褲(水洗產品)436748UNIQLO,//detail.tmall.com/item.htm?id=637927292655,637927292655,199.00,936,0
4,優衣庫合作款女裝直筒牛仔褲(水洗產品優衣庫“神”褲)436663,//detail.tmall.com/item.htm?id=633898980968,633898980968,249.00,12959,782
5,優衣庫【設計師合作款】女裝寬松牛仔褲(優衣庫“神”褲)437055,//detail.tmall.com/item.htm?id=634827765164,634827765164,299.00,18618,966
6,優衣庫【設計師合作款】女裝牛仔短褲(水洗產品)437056UNIQLO,//detail.tmall.com/item.htm?id=634829977413,634829977413,199.00,1143,98
7,優衣庫女裝高腰修身直筒牛仔褲(水洗產品)436748UNIQLO,//detail.tmall.com/item.htm?id=637927292655,637927292655,199.00,936,0
8,優衣庫女裝高腰修身直筒牛仔褲(牛仔“神”褲)429107UNIQLO,//detail.tmall.com/item.htm?id=638953987917,638953987917,199.00,1121,0
9,優衣庫女裝休閑窄口牛仔九分褲(水洗產品優衣庫“神”褲)436747,//detail.tmall.com/item.htm?id=632538381004,632538381004,249.00,8904,659
10,優衣庫女裝休閑窄口牛仔九分褲(優衣庫“神”褲)438372UNIQLO,//detail.tmall.com/item.htm?id=632191896744,632191896744,249.00,562,47
11,優衣庫女裝高彈力牛仔緊身七分褲(水洗產品)424884UNIQLO,//detail.tmall.com/item.htm?id=611948579382,611948579382,199.00,18463,197
12,優衣庫女裝高彈力牛仔緊身長褲(水洗產品)429115UNIQLO,//detail.tmall.com/item.htm?id=620690365664,620690365664,199.00,24711,2783
13,優衣庫女裝高彈力牛仔褲(水洗產品)429089UNIQLO,//detail.tmall.com/item.htm?id=620340712572,620340712572,299.00,9123,1048
14,優衣庫女裝高彈力牛仔褲(水洗產品)429088UNIQLO,//detail.tmall.com/item.htm?id=620913174933,620913174933,299.00,7516,970
15,優衣庫女裝高彈力牛仔褲(水洗產品)433245UNIQLO,//detail.tmall.com/item.htm?id=633163451368,633163451368,299.00,1640,169
16,優衣庫女裝高彈力牛仔褲(水洗產品)437934UNIQLO,//detail.tmall.com/item.htm?id=632537385903,632537385903,299.00,511,39
17,優衣庫女裝高彈力牛仔緊身長褲(“優衣庫高彈褲”)437277,//detail.tmall.com/item.htm?id=632188130435,632188130435,199.00,1855,179
18,優衣庫女裝高彈力牛仔褲(水洗產品)436551UNIQLO,//detail.tmall.com/item.htm?id=633124556169,633124556169,299.00,3137,233
19,優衣庫女裝高彈力牛仔緊身長褲(“優衣庫高彈褲”)438294,//detail.tmall.com/item.htm?id=636362913482,636362913482,199.00,558,53
20,優衣庫女裝高彈力牛仔緊身七分褲(水洗產品優衣庫高彈褲)437278,//detail.tmall.com/item.htm?id=637403781518,637403781518,199.00,421,28
21,優衣庫女裝孕婦高彈力牛仔緊身長褲(水洗產品)438443UNIQLO,//detail.tmall.com/item.htm?id=630731080246,630731080246,249.00,1646,110
22,優衣庫女裝孕婦高彈力牛仔褲(水洗產品)435266UNIQLO,//detail.tmall.com/item.htm?id=631687143050,631687143050,299.00,1400,126
23,優衣庫女裝牛仔針織短褲(水洗產品)435870UNIQLO,//detail.tmall.com/item.htm?id=632330302147,632330302147,149.00,409,34
24,優衣庫女裝牛仔針織褲(水洗產品)435871UNIQLO,//detail.tmall.com/item.htm?id=632330334353,632330334353,199.00,3545,359
25,優衣庫女裝高腰寬腿直筒牛仔七分褲(水洗產品)433249UNIQLO,//detail.tmall.com/item.htm?id=635498984651,635498984651,299.00,390,25
26,優衣庫女裝高腰牛仔短褲(水洗產品)438852UNIQLO,//detail.tmall.com/item.htm?id=637569048100,637569048100,199.00,184,3
27,優衣庫女裝中腰牛仔短褲(水洗產品)427242UNIQLO,//detail.tmall.com/item.htm?id=613776058809,613776058809,99.00,10588,188
28,優衣庫【設計師合作款】女裝牛仔休閑短褲(水洗產品)425864,//detail.tmall.com/item.htm?id=622567004070,622567004070,149.00,2183,52
29,優衣庫女裝高彈力牛仔褲(水洗產品)425500UNIQLO,//detail.tmall.com/item.htm?id=614123205127,614123205127,99.00,6636,710
30,優衣庫女裝高彈力牛仔褲(水洗產品)429089UNIQLO,//detail.tmall.com/item.htm?id=632321963014,632321963014,99.00,7099,456
31,優衣庫女裝高彈力牛仔褲(水洗產品)429088UNIQLO,//detail.tmall.com/item.htm?id=632321975516,632321975516,99.00,707,66
32,優衣庫女裝高彈力牛仔褲(水洗產品)432409UNIQLO,//detail.tmall.com/item.htm?id=625588619111,625588619111,99.00,479,54
33,優衣庫女裝HEATTECH高彈力牛仔緊身長褲(水洗產品)432176,//detail.tmall.com/item.htm?id=626674878841,626674878841,149.00,10112,1213
34,優衣庫【設計師合作款】女裝高腰男友款牛仔褲(水洗產品)431421,//detail.tmall.com/item.htm?id=624867381016,624867381016,149.00,47350,4983
35,優衣庫女裝高腰修身牛仔九分褲(水洗產品)425505,//detail.tmall.com/item.htm?id=627547174317,627547174317,199.00,20199,2277
36,優衣庫男裝/女裝EZYDENIM牛仔褲(水洗產品)422362UNIQLO,//detail.tmall.com/item.htm?id=612441251044,612441251044,99.00,6408,525
37,優衣庫女裝高彈力牛仔緊身長褲(“優衣庫高彈褲”)425813,//detail.tmall.com/item.htm?id=636916367062,636916367062,99.00,1596,61
38,優衣庫女裝高腰牛仔短褲(水洗產品)(附腰帶)426623UNIQLO,//detail.tmall.com/item.htm?id=614020915005,614020915005,149.00,18219,164
39,優衣庫女裝高彈力牛仔緊身長褲(“優衣庫高彈褲”)425813,//detail.tmall.com/item.htm?id=610203102979,610203102979,129.00,22528,1370
40,優衣庫女裝高腰修身牛仔九分褲(水洗產品)429099,//detail.tmall.com/item.htm?id=627840443154,627840443154,199.00,38428,4773
41,優衣庫女裝高腰修身牛仔九分褲(水洗產品)438444UNIQLO,//detail.tmall.com/item.htm?id=631533192042,631533192042,199.00,4413,445
42,優衣庫女裝高腰修身牛仔九分褲(水洗產品)433246UNIQLO,//detail.tmall.com/item.htm?id=632022245686,632022245686,199.00,2716,218
43,優衣庫男裝/女裝EZYDENIM牛仔褲(水洗產品)422362UNIQLO,//detail.tmall.com/item.htm?id=637384540467,637384540467,99.00,1242,59
