displayUserNick,auctionSku,rateDate,rateContent
t***1,颜色分类:30 浅米色;尺码:160/84A/M,2021-02-26 18:15:54,好
李***7,颜色分类:30 浅米色;尺码:160/84A/M,2021-02-26 17:47:45,无色差，颜色温柔。
l***1,颜色分类:30 浅米色;尺码:160/84A/M,2021-02-26 16:42:28,很漂亮
千***绮,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-26 15:01:26,好
奢***光,颜色分类:34 驼色;尺码:155/80A/S,2021-02-26 14:47:29,白色与驼色都试过，白色很商务，没敢买，就这个驼色吧。设计师对驼色有误解吗，这明明是橡皮粉，跟驼色关系不大哈。挺犹豫的，因为不喜欢任何粉色，后来感觉还挺百搭的，搭好了会比较优雅，也很轻松随意的样子，还是留下吧，胜在是设计师款，版型还不错。里布质量不咋的，不降价是不想买的
t***0,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-26 13:28:13,材质很轻薄但有质感，有点贵啊
t***3,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-25 22:20:35,西服很好，不会皱
t***3,颜色分类:09 黑色;尺码:160/84A/M,2021-02-25 22:11:53,以配牛仔裤，也可以穿的很正早买早享受，吧还挺百搭面料舒服，不易皱扣上超级乖，喜欢子小一码穿也可以，搭配连衣裙超好版型大小合适。
木***漫,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-25 20:51:18,身高157体重48，穿s码刚刚好，我肩比较宽，这件虽然加了小垫肩，但不会显肩宽，版型确实很棒，很合身。面料也不易皱。除了小贵，没毛病。
早***9,颜色分类:09 黑色;尺码:160/88A/L,2021-02-25 17:14:02,买来做工作服穿的 简直完美！
我***n,颜色分类:09 黑色;尺码:155/80A/S,2021-02-25 16:07:55,面料材质：麻料，不容易粘毛，不容易皱感觉 我的身高体重：158.94斤，s码，合适，里面也可以套卫衣穿，也可以当工装穿，看搭配，蛮百搭的，喜欢
t***8,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-25 11:20:02,浅米色真真好看，各种颜色内搭都可以，很喜欢.
郝***1,颜色分类:30 浅米色;尺码:160/84A/M,2021-02-25 09:42:39,此用户没有填写评论!
宁***7,颜色分类:30 浅米色;尺码:165/92A/XL,2021-02-25 09:18:59,质感很棒，喜欢垫肩的设计~
s***仰,颜色分类:30 浅米色;尺码:170/100B/XXL,2021-02-25 07:46:24,挺好看的，喜欢，贵的价格也下手了！
z***8,颜色分类:30 浅米色;尺码:165/92A/XL,2021-02-24 20:07:12,面料版型都很好
你***星,颜色分类:30 浅米色;尺码:165/92A/XL,2021-02-24 17:50:45,身高164，体重55，一直在M和XL之间纠结，因为肩膀宽最终选择了大码，想要宽松的感觉。这个西装相对来说是贵了点，降价了才动手，早买早享受吧。还挺百搭的。
y***7,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-24 14:54:24,好看
h***吸,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-24 12:41:53,随便套上试试，爱了！米黄色高级，版型大小都合适。高156重96
全***葳,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-24 11:36:17,整体评价：好 面料材质：聚酯纤维，好打理，表面有一点类似麻的肌理感 版型风格：宽松但不会过分肥大，身高157体重95斤肩宽37这个码很ok
t***1,颜色分类:30 浅米色;尺码:170/100B/XXL,2021-02-23 20:17:30,很棒！！！就是要这种超大件的感觉！！！
b***6,颜色分类:30 浅米色;尺码:160/84A/M,2021-02-23 18:54:17,好
b***o,颜色分类:30 浅米色;尺码:160/84A/M,2021-02-23 16:55:42,面料含有聚酯纤维可以防皱，颜色偏向乳白，厚薄适中，适合时间比较长。
b***o,颜色分类:34 驼色;尺码:160/84A/M,2021-02-23 16:53:19,收货当天，发现降价，申请退货退款。重新下单，二次购买。 这款颜色少见，内搭白色立领衬衫，感觉衣服魅力显现。
t***0,颜色分类:34 驼色;尺码:165/92A/XL,2021-02-23 16:13:28,布料不是想象中的那么好，有点皱皱的感觉，不过版型还是挺不错的
f***a,颜色分类:34 驼色;尺码:160/88A/L,2021-02-23 15:33:52,搭配好了还可以
意***水,颜色分类:34 驼色;尺码:160/88A/L,2021-02-23 15:33:08,好看，复古
t***3,颜色分类:34 驼色;尺码:170/100B/XXL,2021-02-23 15:31:38,172/55 xxl宽松，颜色很好看，刚买降价100，我是🐽
y***6,颜色分类:30 浅米色;尺码:165/92A/XL,2021-02-23 13:23:12,身高170 102斤 穿xl 有oversize的感觉 特别好看 米白色 一点不廉价
马***蓝,颜色分类:34 驼色;尺码:160/84A/M,2021-02-23 12:47:42,U系列西服，型很好，几个颜色也都好看
j***4,颜色分类:30 浅米色;尺码:160/88A/L,2021-02-22 19:49:20,167，120，上身微微宽松，料子不容易皱，不错
y***1,颜色分类:34 驼色;尺码:160/84A/M,2021-02-22 19:09:33,此用户没有填写评论!
吃***鱼,颜色分类:34 驼色;尺码:160/88A/L,2021-02-22 14:09:11,版型非常可，颜色很妙，特意选大一码更有感觉。
小***一,颜色分类:30 浅米色;尺码:155/80A/S,2021-02-22 14:01:14,衣服做工，质量，款式，面料都非常棒，深得我心，不过刚收到货剪了标签就降价了100元也是心塞。
青***8,颜色分类:30 浅米色;尺码:160/84A/M,2021-02-22 13:39:15,M的肩膀处正合适 但是不是很廓形  L的肩膀那里肯定不好看了 也就那样吧  没有博主们写的那么好看飞了之类的  499都觉得贵
狐***萄,颜色分类:30 浅米色;尺码:160/88A/L,2021-02-22 13:21:56,买了四种颜色，绿色最好看囤了三件，其他打算囤两件
l***9,颜色分类:09 黑色;尺码:175/108C/XXXL,2021-02-22 12:32:17,非常满意的衣服。面料版型尺寸都很好，性价比超过。幸运抢到了。
