displayUserNick,auctionSku,rateDate,rateContent
胡***e,颜色分类:09 黑色;尺码:165/90/S,2021-02-09 19:43:14,服务不好，售后处理不及时
l***3,颜色分类:04 烟灰色;尺码:170/95/M,2021-01-14 22:10:05,睡衣非常柔软舒适，外形像秋衣秋裤。里层像毛巾材料。发货实在是慢，拖了好几天
m***5,颜色分类:04 烟灰色;尺码:170/95/M,2020-12-25 06:53:35,特别柔软！
h***o,颜色分类:09 黑色;尺码:170/95/M,2020-11-25 16:44:22,衣服质量不太行，客服太差劲，问半天都没人回。
广***健,颜色分类:04 烟灰色;尺码:175/100/L,2020-11-19 17:21:05,此用户没有填写评论!
x***e,颜色分类:09 黑色;尺码:175/100/L,2020-11-19 00:58:45,拿来当家居服非常舒适，不掉毛的那种，暖气房穿着正合适，优衣库的内衣类还是不错的
l***h,颜色分类:09 黑色;尺码:180/105/XL,2020-11-17 17:17:21,超级柔软，如果再有保暖款就好了。
n***y,颜色分类:09 黑色;尺码:165/90/S,2020-11-15 14:59:14,从这个价位上说，质量挺好的。一
阿***四,颜色分类:09 黑色;尺码:170/95/M,2020-11-12 15:55:56,给我发的二手货，人家穿过的，连标贴上的透明胶都是沾满黑毛和头发，脏兮兮的，不知道被其他人试穿过多少次，商家不给免运费换货，还说是全新的衣服，说白了店大欺客呗！
m***5,颜色分类:09 黑色;尺码:170/95/M,2020-11-11 20:17:41,是薄款。
s***6,颜色分类:04 烟灰色;尺码:170/95/M,2020-11-11 12:31:16,棉质的，不褪色不起球
菜***蔡,颜色分类:04 烟灰色;尺码:170/95/M,2020-11-11 12:19:58,挺舒服的就是客服不知道为啥总是人机回复
福***3,颜色分类:04 烟灰色;尺码:165/90/S,2020-11-10 13:48:29,这个适合秋天穿
秋***s,颜色分类:09 黑色;尺码:170/95/M,2020-11-08 20:07:36,家居服平时也能外穿，很好看！
网***8,颜色分类:04 烟灰色;尺码:170/95/M,2020-11-08 10:34:22,弹力大 穿起来很舒服
h***n,颜色分类:04 烟灰色;尺码:165/90/S,2020-11-08 00:29:20,合适舒服已经准备穿上了
江***星,颜色分类:04 烟灰色;尺码:165/90/S,2020-11-06 20:35:19,好好
h***i,颜色分类:09 黑色;尺码:175/100/L,2020-11-05 10:49:59,质地柔软，衣服穿着舒适。。。。
g***7,颜色分类:09 黑色;尺码:175/100/L,2020-11-04 10:17:17,最喜欢的家居服，柔软舒适，而且收口设计保暖不累赘
神***岛,颜色分类:04 烟灰色;尺码:175/100/L,2020-11-03 13:20:40,什么垃圾，没收到货，申请退款不予受理，问客服没人回复。就这还优衣库，赶紧倒闭算了。
a***5,颜色分类:04 烟灰色;尺码:165/90/S,2020-11-02 21:48:27,很好
上***王,颜色分类:04 烟灰色;尺码:170/95/M,2020-10-28 18:24:51,舒服
s***6,颜色分类:04 烟灰色;尺码:180/105/XL,2020-10-26 21:23:46,有点厚
h***1,颜色分类:04 烟灰色;尺码:180/105/XL,2020-10-25 13:26:06,合适 稍薄一点 秋天合适 冬天怕会冷
1***t,颜色分类:04 烟灰色;尺码:180/105/XL,2020-10-21 00:17:04,优衣库yyds
刘***佳,颜色分类:04 烟灰色;尺码:175/100/L,2020-10-20 07:19:09,不错
x***3,颜色分类:04 烟灰色;尺码:165/90/S,2020-10-19 22:12:58,秋季合适，挺舒服的，晚上还能外穿临时出去休闲会儿。
风***p,颜色分类:04 烟灰色;尺码:175/100/L,2020-10-19 22:01:53,跟我买的两套女款睡衣面料不太一样
好***慧,颜色分类:04 烟灰色;尺码:180/105/XL,2020-10-18 06:08:45,很好呢
v***o,颜色分类:04 烟灰色;尺码:175/100/L,2020-10-16 19:45:23,这个防盗墨水磁就自己拆呗，问客服10遍也没回复
疯***哥,颜色分类:04 烟灰色;尺码:170/95/M,2020-10-16 10:58:32,身高175 体重70公斤 非常合身，料挺舒服
w***9,颜色分类:04 烟灰色;尺码:175/100/L,2020-10-15 13:10:33,一般，不值这个钱，发货速度慢，物流服务太差！
b***5,颜色分类:04 烟灰色;尺码:180/105/XL,2020-10-13 16:14:04,质量一如既往的好。
事***名,颜色分类:04 烟灰色;尺码:175/100/L,2020-10-13 07:41:41,居家良品
c***2,颜色分类:04 烟灰色;尺码:170/95/M,2020-10-12 13:10:48,感觉还是要按正常尺码买，177买的M码，裤子偏短。衣服不是很厚，但还比较舒服，不太适合外穿，有点秋衣秋裤的感觉。😂
a***2,颜色分类:04 烟灰色;尺码:170/95/M,2020-10-11 13:38:10,老公很喜欢
许***嘉,颜色分类:04 烟灰色;尺码:170/95/M,2020-10-10 23:39:18,好评！
y***g,颜色分类:04 烟灰色;尺码:180/105/XL,2020-10-09 23:07:15,衣服不错，值得推荐！
雁***6,颜色分类:04 烟灰色;尺码:175/100/L,2020-10-09 21:06:05,感觉还不错。主要是在家或者不上班时，很休闲的穿着，舒适为主。
事***名,颜色分类:04 烟灰色;尺码:180/105/XL,2020-10-08 08:56:50,ok
t***1,颜色分类:04 烟灰色;尺码:175/100/L,2020-10-05 13:30:33,防盗扣没取，真的绝了&hellip;&hellip;客服沟通无效，不愿意补差价。只能寄回或去门店。
水***水,颜色分类:09 黑色;尺码:170/95/M,2020-10-03 22:18:42,质量很好，价格优惠，真是值得购买，发货也很快，不错，总体来说还不错的宝贝，优衣库支持它
k***3,颜色分类:04 烟灰色;尺码:170/95/M,2020-10-03 16:43:53,衣服质感还可以，老公穿着舒服😊
