,title,link,product_id,product_price,sale-num,comment_num
0,優衣庫男裝高彈力緊身牛仔褲(水洗產品)433325UNIQLO,//detail.tmall.com/item.htm?id=632020365590,632020365590,299.00,2461,267
1,優衣庫男裝修身牛仔褲(水洗產品)433326UNIQLO,//detail.tmall.com/item.htm?id=633551831898,633551831898,299.00,1524,165
2,優衣庫男裝EZYDENIM牛仔褲(水洗產品)(優衣庫“神”褲)433327,//detail.tmall.com/item.htm?id=632538689378,632538689378,299.00,1989,198
3,優衣庫男裝快幹彈力休閑長褲(牛仔風格)433329UNIQLO,//detail.tmall.com/item.htm?id=637365106468,637365106468,299.00,923,52
4,優衣庫男裝快幹彈力休閑長褲(牛仔風格)433329UNIQLO,//detail.tmall.com/item.htm?id=637365106468,637365106468,299.00,923,52
5,優衣庫男裝束腳運動褲(牛仔)(水洗產品)437971UNIQLO,//detail.tmall.com/item.htm?id=632819291347,632819291347,249.00,1012,80
6,優衣庫男裝束腳運動褲(牛仔)(水洗產品)441262UNIQLO,//detail.tmall.com/item.htm?id=634978687491,634978687491,249.00,273,21
7,優衣庫男裝彈力修身牛仔褲(水洗產品)418910UNIQLO,//detail.tmall.com/item.htm?id=595788288925,595788288925,299.00,8513,64
8,優衣庫男裝/女裝彈力修身牛仔褲(水洗產品)425299UNIQLO,//detail.tmall.com/item.htm?id=611707742744,611707742744,299.00,1007,50
9,優衣庫男裝彈力修身牛仔褲(水洗產品)430270UNIQLO,//detail.tmall.com/item.htm?id=622358466218,622358466218,299.00,2999,328
10,優衣庫男裝修身牛仔褲(水洗產品)436580UNIQLO,//detail.tmall.com/item.htm?id=632919941171,632919941171,299.00,376,24
11,優衣庫男裝修身牛仔褲(水洗產品)433326UNIQLO,//detail.tmall.com/item.htm?id=633551831898,633551831898,299.00,1524,165
12,優衣庫男裝彈力修身牛仔褲(原色產品-赤耳丹寧)436581/431216,//detail.tmall.com/item.htm?id=638394917391,638394917391,299.00,790,25
13,優衣庫男裝高彈力緊身彩色長褲(水洗產品)428720,//detail.tmall.com/item.htm?id=620339868434,620339868434,249.00,9419,1090
14,優衣庫男裝高彈力緊身彩色長褲(水洗產品)434820,//detail.tmall.com/item.htm?id=621798663990,621798663990,249.00,1147,121
15,優衣庫男裝高彈力緊身牛仔褲(水洗產品)433325UNIQLO,//detail.tmall.com/item.htm?id=632020365590,632020365590,299.00,2461,267
16,優衣庫男裝高彈力緊身彩色長褲(水洗產品)433331UNIQLO,//detail.tmall.com/item.htm?id=632332150331,632332150331,249.00,1645,195
17,優衣庫男裝高彈力緊身牛仔褲(水洗產品)436574UNIQLO,//detail.tmall.com/item.htm?id=632333074198,632333074198,299.00,837,85
18,優衣庫男裝EZYDENIM牛仔褲(水洗產品)(優衣庫“神”褲)433327,//detail.tmall.com/item.htm?id=632538689378,632538689378,299.00,1989,198
19,優衣庫男裝休閑直筒牛仔褲(水洗產品)431840UNIQLO,//detail.tmall.com/item.htm?id=621776320546,621776320546,299.00,1505,161
