displayUserNick,auctionSku,rateDate,rateContent
z***6,颜色分类:68 深蓝色;尺码:155/68C/S,2021-01-07 20:45:26,送货很快，包装完整，东西质量不错，性价比高，值得购买。
y***8,颜色分类:68 深蓝色;尺码:160/70C/M,2020-11-19 19:21:32,弹性大，不掉档，但是味道也有点大
l***u,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-11-12 12:33:44,舒服，好穿，显腿瘦，168/127，6个多月~
t***2,颜色分类:68 深蓝色;尺码:160/70C/M,2020-11-12 09:04:43,好穿
许***p,颜色分类:68 深蓝色;尺码:160/70C/M,2020-11-07 08:22:22,网络客服真的让人很抓狂极了，沟通起来让人陷入绝望，希望客服服务可以跟上。
迪***6,颜色分类:68 深蓝色;尺码:165/76C/L,2020-11-06 09:07:51,很好，弹力很大
文***白,颜色分类:68 深蓝色;尺码:160/70C/M,2020-11-02 11:57:57,算是孕期买的比较好穿的孕妇裤了，就是牛仔段坐下有点点卡肚子底部，没有优衣库的孕妇打底裤舒服，要有居家休闲裤那种布料的就好了
素***然,颜色分类:68 深蓝色;尺码:160/70C/M,2020-11-01 11:08:09,掉档掉档掉档！
少***噜,颜色分类:68 深蓝色;尺码:160/70C/M,2020-10-27 20:00:06,一如既往的好！质量好！
t***3,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-27 18:22:26,特别好穿
月***单,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-10-27 10:19:35,弹力很大
生***十,颜色分类:68 深蓝色;尺码:155/68C/S,2020-10-23 21:30:30,还不错
4***华,颜色分类:68 深蓝色;尺码:155/68C/S,2020-10-21 22:28:17,很好穿，太舒服了，不知道能穿几个月！
赫***灬,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-20 11:01:55,此用户没有填写评论!
航***鹅,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-16 19:50:16,很好穿，买了两条换着穿
仙***优,颜色分类:68 深蓝色;尺码:160/70C/M,2020-10-16 18:08:10,s紧了 m松了 真不知道穿啥码子，s m两件都留着了 身高165/50 孕20
w***w,颜色分类:68 深蓝色;尺码:160/70C/M,2020-10-16 10:46:04,脚踝位置太宽松了看起有点老土😅
a***l,颜色分类:68 深蓝色;尺码:160/70C/M,2020-10-15 11:52:45,穿着掉档严重，不知道是不是因为肚子不够大撑着。面料是挺柔软的，弹性很大，但是因为掉档严重穿过一次就不想穿了。放洗衣机洗之前用水泡着，发现水变黄色了，然后不敢放洗衣机里洗了，怕其他染色。
z***g,颜色分类:68 深蓝色;尺码:160/70C/M,2020-10-14 21:27:19,面料还不错，老婆满意。
开***茜,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-13 19:26:31,超赞，准备回购
l***任,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-13 18:23:45,摸起来很软
s***z,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-10-12 06:25:03,面料材质：弹力很大 面料舒服 不嘞不扎 尺寸大小：特别难得 裤长绝对够长 不像其他孕妇裤跟九分似的
t***1,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-11 11:31:15,终于找到弹性大穿着不掉档的孕妇裤了，很舒服，面料也比较软。就是洗完穿上味道还是很大，穿了两天味道才散去，需要改进。
t***2,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-08 08:20:35,弹性好 喜欢
伊***8,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-10-07 18:39:48,好
萧***1,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-10-06 11:44:07,挺好的，弹性足，穿到生
w***n,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-06 10:38:04,收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&hellip;&hellip;
z***0,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-05 12:30:45,味道真的好大呀 ，拿回家下水洗了 在外面晾了四天 还是有很大的味道，穿了一天 晚上回家闻到味道还是很大。以前没怀时买的任何牛仔裤，都没这么大味道，不知道怎么回事。优点有俩，穿了一天不掉档，裤子长度合适
j***3,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-04 15:11:04,尺寸大小：腹围84目前穿合适 面料材质：舒服，肚子上有一个扣子可以稍微调节
l***3,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-10-04 09:45:33,很舒服
h***3,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-10-04 00:26:35,孕晚期穿比较合适，孕四个月腹部有点松垮
小***瓜,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-10-03 11:05:53,此用户没有填写评论!
呀***纸,颜色分类:68 深蓝色;尺码:165/76C/L,2020-10-02 14:15:21,此用户没有填写评论!
小***吖,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-30 11:08:54,一般吧，不过也没有多少选择
大***事,颜色分类:68 深蓝色;尺码:160/70C/M,2020-09-30 09:34:44,店里试过感觉还挺好，后来网上买了，裤子很服帖，唯一缺点就是裆部的牛仔色会摩擦到内裤上。裤腿稍微有点长，后来又去店里改了一下，挺好
黑***同,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-28 21:48:05,我：为什么最近我的手指甲变蓝色了？产前门诊的医生看了看我，问：最近腿部和肚皮痒吗？我：有点，您怎么知道的？医生：你还挠痒痒了吧。我：是的。医生：你牛仔裤褪色。很烦恼的是，穿着身上时不时痒，挠了手指会染色，洗过两遍了呢！！
魏***猫,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-28 14:51:53,这条的舒适度竟然比299的那款要好，优衣库的孕妇裤果然是小红书强推的，比其他品牌穿着都舒服，再多点款式就好啦！
t***7,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-27 21:06:38,太舒服了！特别软，就跟没穿一样，我身高170，目前体重135，觉得有点大了，穿到生都没问题
徐***道,颜色分类:68 深蓝色;尺码:160/70C/M,2020-09-27 15:20:34,此用户没有填写评论!
馨***0,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-26 19:06:44,身高179，体重64，孕8个月。裤裆太长了！裤型设计不合理，裤子倒是柔软的。还行吧
y***落,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-26 12:26:49,穿着舒服
幻***5,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-25 22:15:55,收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&hellip;&hellip;
豆***李,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-24 21:53:19,整体评价：不错 功能设计：舒适 做工形式：胯太宽了，裤腿正好 面料材质：弹性大
王***宝,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-24 08:22:13,我可以说实话吗？ 裤子味道真的很重，一股制衣厂机器油味道。 裤腿是真的长，设计很不合理，着急穿就花钱改的，不然肯定退货了。 我买的另外一家比这个便宜100，还没有上述问题。
乐***冰,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-23 14:47:58,174  68公斤怀孕四个月，穿着有点胖，弹力足，应该可以穿好久！
f***怪,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-23 13:41:48,满意
l***8,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-22 11:30:04,不好，质量差，掉色严重，洗了又10遍水，水还是蓝色的&hellip;&hellip;特别不值这个价钱&hellip;&hellip;
r***2,颜色分类:68 深蓝色;尺码:160/70C/M,2020-09-21 21:26:54,160，49.5kg，孕6个月，裤腿有点长，肚子现在穿正好，再过一个月可能就紧了，裤子有点味，可能是浮色吧下水掉色，希望之后会不再掉色
小***3,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-21 15:44:19,挺好的，弹力很好
吃***女,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-20 14:42:48,弹性很好，挺好的
m***美,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-19 11:22:46,穿着很舒服，弹性很大，身高168，体重58，孕21周穿着还有点宽松，希望可以穿到生
n***7,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-18 20:04:33,裤子有点松，很容易滑下去，不知道是不是因为买的大了点
p***0,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-18 13:50:00,不错，挺好的
s***婵,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-17 23:53:40,味道特别大&hellip;&hellip;不知道洗了会不会好一点
笨***9,颜色分类:68 深蓝色;尺码:160/70C/M,2020-09-15 13:35:44,此用户没有填写评论!
笨***9,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-15 13:35:44,此用户没有填写评论!
若***冰,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-15 12:54:32,感觉可以穿到生，宽松好看版型好
薛***新,颜色分类:68 深蓝色;尺码:160/70C/M,2020-09-15 09:08:39,好穿 165 100斤 两个月 但是肚子还会有点松 再过一个月穿
y***0,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-15 00:26:27,裤子不错，就是码数小了，想换有又没有大码，将就穿吧
只***u,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-14 06:00:03,买的XL，现在22周，165cm61kg，太大～再买条小点的～大的留着过俩月穿
n***7,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-13 20:06:44,此用户没有填写评论!
s***i,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-13 16:48:37,还可以，有点长
a***1,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-12 17:32:17,选了很多条孕妇裤，优衣库的这条最满意了，一分钱一分货，首先是质量很好，很柔软很亲肤，其实是裤型很修腿显瘦，最后是长度足够长，对于我的高个来说，买合适的孕妇裤不容易。很满意，推荐给大家！
雨***方,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-10 22:52:14,超舒服
h***2,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-10 11:00:38,158.104斤，买大了，裤腿肥，腰部也肥，应该m也可以，先不换了。如果有其他颜色更好。刚收到有一股味道，多洗几次味道就没了。穿着挺舒服的。准备再来一条
g***e,颜色分类:68 深蓝色;尺码:165/76C/L,2020-09-09 18:13:51,吹爆这个孕妇裤啊～真的好穿！跟订做的一样！
t***牛,颜色分类:68 深蓝色;尺码:160/70C/M,2020-09-04 21:42:24,一条很疏忽的孕妇裤～秋天穿完全无压力！
s***1,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-04 09:44:03,超级满意，显瘦，面料舒服，带弹性方便活动，孕妈强推！
不***1,颜色分类:68 深蓝色;尺码:160/70C/M,2020-09-03 15:05:13,不错
j***r,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-09-03 12:47:19,掉色很严重，第一次千万手洗。而且感觉最多穿到7 8个月
黄***玺,颜色分类:68 深蓝色;尺码:160/70C/M,2020-08-31 23:45:57,味道特别大，简直不敢穿
朱***g,颜色分类:68 深蓝色;尺码:165/76C/L,2020-08-28 20:18:08,买到适合自己的，优衣库从不令人失望
喵***样,颜色分类:68 深蓝色;尺码:165/76C/L,2020-08-28 10:18:26,此用户没有填写评论!
l***4,颜色分类:68 深蓝色;尺码:175/88C/XXL,2020-08-16 20:01:14,不错
嗨***布,颜色分类:68 深蓝色;尺码:175/88C/XXL,2020-08-04 15:45:02,还是优衣库的孕裤靠谱，不勒
爱***儿,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-08-03 17:58:30,很舒服，显腿瘦
淡***8,颜色分类:68 深蓝色;尺码:165/76C/L,2020-07-08 12:48:59,非常好
