displayUserNick,auctionSku,rateDate,rateContent
小***p,颜色分类:35 浅褐色;尺码:160/70C/M,2020-11-12 17:30:57,挺好的，质量很满意
m***g,颜色分类:35 浅褐色;尺码:165/76C/L,2020-11-07 21:54:27,好穿，还有其他颜色选择更好
t***3,颜色分类:00 白色;尺码:165/76C/L,2020-05-09 19:08:28,一如既往的的好，忠实的库粉。
w***t,颜色分类:35 浅褐色;尺码:165/76C/L,2020-03-22 21:02:14,怀孕25周 身高170cm 体重58.4kg 裤子大小正合适，穿着很舒服
b***s,颜色分类:00 白色;尺码:160/70C/M,2020-03-22 17:28:22,168cm，20周，58kg，穿着合适
闲***2,颜色分类:00 白色;尺码:160/70C/M,2020-03-20 18:04:36,大家千万不要买这条裤子，非常非常的紧，完全不适合孕妇穿，裤子也很长。退个货还要自己出运费，也没个说明，真是坑啊。这也就算了，优衣库这个网上官方旗舰店差劲的地方就在连个人工客服都没有，在线客服就是个机器人，什么事都解决不了，电话打过去也一直不接，形同虚设，把顾客当什么了？这样的客户服务我看趁早倒闭算了！
我***家,颜色分类:35 浅褐色;尺码:M,2020-01-16 10:37:04,此用户没有填写评论!
c***0,颜色分类:00 白色;尺码:S,2020-01-06 16:36:45,试了几个牌子，还是优衣库最好穿，布料软和，设计和做工都不错。身高160，体重50，孕6月，s刚好，后面几个月尺码会涨，应该生之后也能穿。
j***y,颜色分类:35 浅褐色;尺码:L,2020-01-02 22:52:25,有点紧，掉裆。
a***3,颜色分类:00 白色;尺码:S,2020-01-01 18:18:09,好穿，特别舒服。
百***染,颜色分类:00 白色;尺码:S,2019-12-20 19:25:26,160cm 46kg 三个月，还是肥，往下掉，可能后面肚子大了能好点。但是S号腿还是不够瘦。
t***1,颜色分类:35 浅褐色;尺码:S,2019-12-13 06:54:13,ok
柠***格,颜色分类:35 浅褐色;尺码:L,2019-11-22 09:00:58,弹性喜人，包裹非常舒服。这个褐色颜色也可以接受。五星好评。就是北方的冬天无法在里面套秋裤，因为会皱巴巴不舒服。
d***4,颜色分类:35 浅褐色;尺码:S,2019-11-18 11:06:50,此用户没有填写评论!
p***e,颜色分类:00 白色;尺码:M,2019-11-12 09:13:42,4个多月 腿贴合不紧 胯太大 一直掉裆 走3步就得提一下 不适合出门穿 一直要提裤子&hellip;&hellip;
爱***号,颜色分类:35 浅褐色;尺码:M,2019-11-10 17:11:26,此用户没有填写评论!
l***n,颜色分类:09 黑色;尺码:M,2019-11-08 21:55:07,体重56，穿M码正好，怀孕才俩月，再过俩月就穿不了啦
q***3,颜色分类:35 浅褐色;尺码:XL,2019-11-04 22:43:55,好穿，就是太难抢了
z***嘻,颜色分类:09 黑色;尺码:L,2019-10-21 13:29:27,蛮好的，就是有点吊裆
w***2,颜色分类:35 浅褐色;尺码:XL,2019-10-21 11:00:30,身高166，体重138，孕四月，现在肚子还不大，目测还能穿好几个月。十分好穿，还想买黑色XL，期待有补货！
s***3,颜色分类:09 黑色;尺码:M,2019-10-21 07:55:52,体重105 高163 裤脚偏长 穿的时候还是有点掉档 其他OK
小***1,颜色分类:09 黑色;尺码:M,2019-10-20 14:16:40,此用户没有填写评论!
l***润,颜色分类:09 黑色;尺码:M,2019-10-18 10:38:53,特别的舒服，怀孕五个半月一点也不拘束
美***4,颜色分类:09 黑色;尺码:S,2019-10-17 10:42:49,巨巨掉裆掉裆掉裆，等月份大起来再穿了只能
w***6,颜色分类:09 黑色;尺码:XL,2019-10-17 04:41:38,好穿
萍***瑟,颜色分类:35 浅褐色;尺码:L,2019-10-16 19:39:06,赞穿着舒服&lsquo;显瘦&rsquo;准备再入一条深色&lsquo;等货源
星***痕,颜色分类:09 黑色;尺码:S,2019-10-16 12:06:30,此用户没有填写评论!
2***7,颜色分类:09 黑色;尺码:M,2019-10-15 16:47:00,此用户没有填写评论!
a***m,颜色分类:35 浅褐色;尺码:XL,2019-10-14 10:32:59,黑色的没货了就买了这个
a***m,颜色分类:09 黑色;尺码:L,2019-10-14 10:31:27,回购，穿着舒服，也能套秋裤
t***8,颜色分类:00 白色;尺码:S,2019-10-13 08:39:44,不错
拾***t,颜色分类:00 白色;尺码:M,2019-10-13 08:35:35,好评！超级舒服！45kg四个月M码合适，再后期需要买L了。特别好穿。等黑色！！！
a***话,颜色分类:09 黑色;尺码:L,2019-10-11 22:57:56,很好穿
f***2,颜色分类:09 黑色;尺码:M,2019-10-11 09:52:24,好穿不勒！
西***3,颜色分类:00 白色;尺码:XL,2019-10-11 09:00:18,略微掉裆，要一直提，其他都好，面料柔软，质量好，对于174大长腿来说够长，总体满意
z***7,颜色分类:09 黑色;尺码:L,2019-10-08 21:05:24,此用户没有填写评论!
x***u,颜色分类:09 黑色;尺码:L,2019-10-08 11:57:25,原价买的，挺贵的，上身还可以，有点薄，20多度穿正好
a***n,颜色分类:35 浅褐色;尺码:XL,2019-10-08 09:47:32,162，56kg，6个月，肚子处有一定余量，不掉档，不知道能不能穿到生，腿也有富余量，里面能套绒裤，弹性大，穿着舒适。就是颜色差了点，无奈没其他颜色的
兜***6,颜色分类:09 黑色;尺码:L,2019-10-07 09:36:12,柔软舒适，非常满意！
t***t,颜色分类:09 黑色;尺码:S,2019-10-07 09:18:52,柔软舒适，微微掉裆，整体来讲还是挺好穿的
t***2,颜色分类:35 浅褐色;尺码:L,2019-10-07 08:41:40,买了三次才买到合适的尺码。裤子很好。
w***k,颜色分类:09 黑色;尺码:M,2019-10-02 22:00:55,质量很赞的孕妇裤，172cm，60kg，孕6月，M现在合适，再大一点估计要L
t***2,颜色分类:09 黑色;尺码:L,2019-09-30 11:43:31,孕五个月还穿不了 好大&hellip;估计得再过一个月才能穿的住
闫***界,颜色分类:00 白色;尺码:XL,2019-09-29 07:53:09,挺好
w***0,颜色分类:00 白色;尺码:XL,2019-09-25 22:11:03,买大了，后期穿吧，身高1.75  64kg，给大家做个参考
爱***猫,颜色分类:35 浅褐色;尺码:XL,2019-09-25 13:03:38,裤子比较舒适，本来想买黑色的，可惜一直没有码数，这款除了颜色，其他都很优秀，好评！
t***e,颜色分类:00 白色;尺码:M,2019-09-25 08:45:11,料子舒服，就像其他姐妹说的裤子有点长，我就吧它卷起来。不知道是不是托腹裤都会有的问题，这个多少也有点掉裆，走路走的越多就越会掉一点，毕竟不比平时的身型，总体不错，值得购买！
c***杜,颜色分类:09 黑色;尺码:L,2019-09-24 15:05:28,买大了 有点往下掉
回***歌,颜色分类:09 黑色;尺码:S,2019-09-24 11:51:53,很好
q***3,颜色分类:09 黑色;尺码:L,2019-09-23 23:03:46,料子挺舒服的，就是小腿有点紧
s***3,颜色分类:09 黑色;尺码:L,2019-09-22 10:09:56,63kg，162cm，选的xl刚合适，冬天还能有点余地
一***缸,颜色分类:00 白色;尺码:M,2019-09-21 15:12:51,媳妇说好
s***9,颜色分类:09 黑色;尺码:M,2019-09-21 12:26:58,还不错
赵***1,颜色分类:09 黑色;尺码:XL,2019-09-21 08:37:53,不错
哎***诶,颜色分类:00 白色;尺码:L,2019-09-20 11:53:07,裤子很舒服，天气冷穿更好，现在还有点热。
一***度,颜色分类:09 黑色;尺码:S,2019-09-20 09:35:27,可能是我的错觉，白色比黑色小一些&hellip; 买的时候月份小试穿觉得正好，天冷了拿出来穿的时候已经胖了五六斤就感觉紧了😭现在160cm 55kg 会掉档&hellip;&hellip;而且个人感觉需要去修个裤脚边好看些 希望洗洗能宽松一些
h***s,颜色分类:00 白色;尺码:L,2019-09-19 11:57:55,确实比较舒服，裤腿也不很紧，好搭配
z***7,颜色分类:00 白色;尺码:M,2019-09-19 06:48:26,质量非常好，裤子特别舒服，太赞了👍👍👍
p***8,颜色分类:00 白色;尺码:L,2019-09-18 12:14:25,买孕妇裤的我.....其实.....我已经生了大半年了哈哈哈哈哈，我是梨形身材平时都只穿连裤袜的，优衣库家的孕妇裤真的做得很好很舒服，孕妇裤设计的很有弹性，不勒，上面护肚子的那一截虽然穿起来不性感，但是实用啊，就算生了孩子也可以穿起来保护肚子不受凉，超级爱这种有弹力的牛仔裤了，我以为我要穿xl 结果L就可以了，马上拿下楼改裤长！爱了爱了
夕***_,颜色分类:00 白色;尺码:XL,2019-09-18 11:35:09,此用户没有填写评论!
夕***_,颜色分类:09 黑色;尺码:XL,2019-09-18 11:35:09,此用户没有填写评论!
王***1,颜色分类:09 黑色;尺码:M,2019-09-18 09:06:59,不是那种非常紧身的，舒适度还可以，也没有味道，基本款吧。163，60kg，孕六个月，合身不勒，再冷点塞件秋裤应该也能穿。
j***7,颜色分类:09 黑色;尺码:L,2019-09-17 14:42:38,169 64公斤 8个月 退稍微有点紧 所以就控制自己长胖吧 哈哈
长***b,颜色分类:09 黑色;尺码:M,2019-09-17 11:53:46,现在162，95斤，m号腿部偏肥，后期变胖有余地
孤***谁,颜色分类:09 黑色;尺码:S,2019-09-17 10:53:25,优衣库的忠实粉丝，穿着舒服
m***肝,颜色分类:09 黑色;尺码:M,2019-09-16 20:22:21,没有打底裤这么舒适，但是版型还可以
h***5,颜色分类:09 黑色;尺码:XL,2019-09-16 14:37:02,特意穿了来评价。 170cm，6个半月，68kgs，四肢不算非常胖。买了XL的。档略低，如果把裤子往上提到档刚好的话，肚子那块松紧就会比较高，到腰部以上肋骨处。其他都很好。
w***8,颜色分类:09 黑色;尺码:M,2019-09-15 19:09:50,买了m码的，现在22周还有点大，可能可以穿到生。不怎么粘毛挺好的，春秋款
潮***a,颜色分类:00 白色;尺码:M,2019-09-15 16:05:44,此用户没有填写评论!
a***m,颜色分类:09 黑色;尺码:L,2019-09-15 12:51:16,这条比高弹力那条更舒服.更柔软.就是裤脚比较长.要改或者折起来
豌***3,颜色分类:09 黑色;尺码:L,2019-09-15 06:38:50,不怎么样，掉裆
r***0,颜色分类:09 黑色;尺码:L,2019-09-14 18:27:18,好用
阳***姑,颜色分类:09 黑色;尺码:XL,2019-09-14 08:33:31,挺舒服
萤***然,颜色分类:09 黑色;尺码:L,2019-09-12 20:28:20,第二次购买了 很舒服 腰围可以调节
精***9,颜色分类:35 浅褐色;尺码:XL,2019-09-12 19:27:15,好，面料柔软有弹性
z***3,颜色分类:00 白色;尺码:M,2019-09-12 19:02:50,都挺好，就是裤子太长了，可能我腿太短
s***7,颜色分类:09 黑色;尺码:XL,2019-09-12 08:14:41,买大了，等着慢慢穿吧
l***9,颜色分类:09 黑色;尺码:L,2019-09-11 12:32:38,综合满意，物流快，弹性好，没异味。身高163/孕周15W+/体重53公斤/购L号略大一些，但上身舒服。
w***7,颜色分类:09 黑色;尺码:L,2019-09-11 08:29:38,此用户没有填写评论!
p***e,颜色分类:00 白色;尺码:S,2019-09-10 23:47:19,舒适 不勒肚子 孕20w 就是有点长 拿去实体店免费改了裤长后就是完美哈哈哈
h***o,颜色分类:09 黑色;尺码:L,2019-09-10 12:16:22,在tb.买了这么多条孕妇小黑裤，都退了，这一次，终于没有失望！如此舒服！如此显瘦！版型如此正！高腰如此贴心设计！满分！
x***6,颜色分类:00 白色;尺码:M,2019-09-09 13:26:46,裤子不错，160cm，105斤，M号刚刚好，裤子有弹性，料子较薄，孕妇不错的选择
y***i,颜色分类:00 白色;尺码:L,2019-09-07 07:28:45,非常柔软舒适，很喜欢这种肚子上是另外的弹力软布但是腰背上和裤子主布料一致的设计，就是上面太高腰了点儿
y***i,颜色分类:09 黑色;尺码:L,2019-09-07 07:28:45,非常柔软舒适，很喜欢这种肚子上是另外的弹力软布但是腰背上和裤子主布料一致的设计，就是上面太高腰了点儿
t***0,颜色分类:09 黑色;尺码:S,2019-09-06 22:48:29,蛮好的料子
长***茶,颜色分类:00 白色;尺码:L,2019-09-05 20:46:47,此用户没有填写评论!
乐***茶,颜色分类:00 白色;尺码:XL,2019-09-05 17:58:07,挺舒服的，不错 。很满意
m***4,颜色分类:09 黑色;尺码:M,2019-09-05 13:13:46,不知道为什么线下店都没有孕妇系列，网上买又怕买不准尺码。这条裤子算中等薄厚的裤子，本人157高，46公斤，孕15周，穿着略微有一丢丢大，但随着后面肚子涨起来应该也就合身了，而且天慢慢冷下来，稍微大一店里面还能再穿一条薄秋裤。裤子挺舒服的，穿着不勒，面料也比较软。给各位姐妹们参考。
v***7,颜色分类:09 黑色;尺码:L,2019-09-05 08:47:16,怕瘦了，买的大号，有点长也有点肥，等着冬天穿吧，里面还可以加个保暖裤
张***5,颜色分类:09 黑色;尺码:XL,2019-09-04 15:58:24,还可以
小***0,颜色分类:09 黑色;尺码:M,2019-09-03 13:26:51,超级舒适 还会回购
甜***园,颜色分类:00 白色;尺码:M,2019-09-01 17:00:50,好评！
猫***6,颜色分类:09 黑色;尺码:XL,2019-08-30 11:47:56,帮朋友买的，很舒适
0***y,颜色分类:09 黑色;尺码:M,2019-08-29 09:37:04,特别好穿 同样买了牛仔的 完全不如这条
y***7,颜色分类:00 白色;尺码:S,2019-08-27 19:52:12,孕期特别需要这样一条裤子，秋天来了赶紧备下。本人157，孕24w，45.5穿s码，腰稍微有点紧，不能再胖了。。。腿紧度刚好，不是完全包身那种，适合孕妇。
t***1,颜色分类:09 黑色;尺码:XL,2019-08-27 09:52:43,还可以，厚度适合深秋。
s***j,颜色分类:09 黑色;尺码:XL,2019-08-22 11:08:09,很好！
s***n,颜色分类:09 黑色;尺码:S,2019-08-20 11:56:25,此用户没有填写评论!
不***1,颜色分类:09 黑色;尺码:XL,2019-08-19 09:15:46,孕三月掉裤子
王***o,颜色分类:00 白色;尺码:L,2019-08-16 08:55:17,还可以，就是有点紧
y***1,颜色分类:35 浅褐色;尺码:XL,2019-08-13 14:10:28,听说不错，买来送人的
d***a,颜色分类:09 黑色;尺码:XL,2019-08-05 17:00:01,好评 不掉档 要是有大号就好了
b***k,颜色分类:09 黑色;尺码:XL,2019-07-30 15:56:20,优衣库的衣服质量都比较靠谱，好评
l***n,颜色分类:35 浅褐色;尺码:XL,2019-07-29 17:37:37,面料很舒适，现在穿正合适，不知道能不能穿到生。可惜没有更大号了。
