displayUserNick,auctionSku,rateDate,rateContent
t***0,颜色分类:09 黑色;尺码:155/68C/S,2020-12-22 08:02:41,在店里试过没有喜欢的颜色了。囤货应该可以穿到生。
m***6,颜色分类:31 米色;尺码:155/68C/S,2020-10-14 06:56:50,穿起来很舒服，以孕前为标准的码数购买即可
刘***1,颜色分类:09 黑色;尺码:155/68C/S,2020-09-08 21:38:03,挺好
a***n,颜色分类:31 米色;尺码:160/70C/M,2020-07-29 17:35:19,很舒服很柔软，但是穿上去觉得裤型不是很好，不显腿直
m***9,颜色分类:31 米色;尺码:160/70C/M,2020-07-15 17:54:06,裤子质量是挺好的，也修身。但是我165/90斤穿起来感觉腿🦵也才刚合适，那再肥一点还能穿的进去么，不变成紧身裤了？我小腹还没鼓呢，再过几个月可怎么穿
阿***a,颜色分类:31 米色;尺码:160/70C/M,2020-07-07 23:21:47,一般般，有点硬。
m***美,颜色分类:31 米色;尺码:160/70C/M,2020-06-04 20:51:25,很舒服
h***5,颜色分类:31 米色;尺码:170/82C/XL,2020-06-04 13:50:53,价格一直没有优惠，质量还可以
苏***9,颜色分类:31 米色;尺码:160/70C/M,2020-06-02 14:13:51,孕6个月的我现在穿刚刚好，还是略微有一点点紧的感觉，长短正好
我***9,颜色分类:31 米色;尺码:170/82C/XL,2020-06-01 09:12:07,非常好穿，就是常常缺号，特别难抢到大号。170，60公斤，现在孕29周，穿XL号还很宽松。
其***儿,颜色分类:31 米色;尺码:160/70C/M,2020-05-19 12:33:30,买的第二条了 这次换了一个颜色买大了一号 都挺好的 就是裤长长了些
与***你,颜色分类:09 黑色;尺码:155/68C/S,2020-05-16 13:40:47,尺寸大小：165/106 15周  整体评价：材质很舒服，有收缩。可惜太容易缺货，本来想买大一码的，等了很久都没货，只能买S. 虽然现在可以穿，就担心肚子更大了会不会穿不下。
g***鱼,颜色分类:31 米色;尺码:160/70C/M,2020-05-13 14:26:30,裤子有点紧身，希望后面胖起来还穿得下。感觉有一点往下掉。发货较慢。
a***5,颜色分类:31 米色;尺码:170/82C/XL,2020-05-08 23:26:44,哈哈，快递是从武汉发出的，真的超级好评呢，已经开始穿了，美中不足就是一直没等到XXL的，估计穿不到生
8***8,颜色分类:31 米色;尺码:165/76C/L,2020-05-06 09:55:44,好
毛***子,颜色分类:31 米色;尺码:170/82C/XL,2020-04-30 11:00:27,不得不说 这条裤子是买的孕妇裤里最舒服好穿的！
m***然,颜色分类:31 米色;尺码:160/70C/M,2020-04-27 10:23:00,闲鱼便宜出，买回来试了一下，觉得面料挺舒服弹性也很大，直接剪了吊牌洗了，洗完才发现小了，怀孕长太快了，M码一次没穿过，闲鱼150元出，闲鱼账号：mango悠然。
游***y,颜色分类:31 米色;尺码:160/70C/M,2020-04-24 12:56:26,薄 很舒服 很贴身 略微往下掉 毕竟从胯骨那儿就开始是弹性布了 唯一遗憾的地方是 穿的第一天就不知道怎么钩破了 怎么就钩破了。。。诶
y***5,颜色分类:31 米色;尺码:165/76C/L,2020-04-24 06:50:20,正好 忍痛又买了一条 非常好穿
a***4,颜色分类:09 黑色;尺码:155/68C/S,2020-04-21 09:01:01,面料很舒服 稍稍长了点 打算自己剪下
