displayUserNick,auctionSku,rateDate,rateContent
我***蛙,颜色分类:68 深蓝色;尺码:170/82C/XL,2021-02-26 15:31:17,感觉买大了，等到月份大一点的时候穿
1***艳,颜色分类:68 深蓝色;尺码:175/88C/XXL,2021-02-22 14:56:36,不错
h***8,颜色分类:68 深蓝色;尺码:175/88C/XXL,2021-02-20 20:26:51,也不多，就是涮了20来遍吧&hellip;&hellip;这可能是块墨&hellip;&hellip;
依***候,颜色分类:68 深蓝色;尺码:160/70C/M,2021-02-19 17:08:20,孕26周，穿着很舒服
毛***4,颜色分类:68 深蓝色;尺码:165/76C/L,2021-02-17 10:45:40,太好啦
t***6,颜色分类:68 深蓝色;尺码:155/68C/S,2021-02-07 09:06:37,弹性很大，很柔软，好穿
敏***敏,颜色分类:68 深蓝色;尺码:155/68C/S,2021-02-03 21:20:04,还可以
艺***6,颜色分类:68 深蓝色;尺码:155/68C/S,2021-01-28 10:59:56,网购经历最差的一次 人工服务效率基本为零 超级差评
w***0,颜色分类:68 深蓝色;尺码:160/70C/M,2021-01-21 15:46:16,很舒服，弹性很好，就是腿短裤子稍微偏长😂
h***0,颜色分类:68 深蓝色;尺码:175/88C/XXL,2021-01-21 15:38:56,比较薄
b***4,颜色分类:68 深蓝色;尺码:165/76C/L,2021-01-19 10:23:37,还不错
曾***友,颜色分类:68 深蓝色;尺码:165/76C/L,2021-01-15 21:06:25,裤子收到就是脏的 客服永远联系不上 孕30周掉档厉害  慎重购买
张***友,颜色分类:68 深蓝色;尺码:160/70C/M,2021-01-04 11:46:16,此用户没有填写评论!
幻***帘,颜色分类:68 深蓝色;尺码:155/64B/XS,2020-12-30 11:19:16,此用户没有填写评论!
a***1,颜色分类:68 深蓝色;尺码:165/76C/L,2020-12-30 08:44:13,很好 宽松
g***2,颜色分类:68 深蓝色;尺码:160/70C/M,2020-12-28 20:19:07,此用户没有填写评论!
繁***水,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-12-27 08:59:44,裤子弹性很好
携***歌,颜色分类:68 深蓝色;尺码:160/70C/M,2020-12-24 20:29:09,此用户没有填写评论!
c***7,颜色分类:68 深蓝色;尺码:165/76C/L,2020-12-17 12:59:02,实在大，掉档厉害
w***7,颜色分类:68 深蓝色;尺码:160/70C/M,2020-12-17 11:02:33,弹性挺好，希望能穿到大月份呀
一***心,颜色分类:68 深蓝色;尺码:160/70C/M,2020-12-12 13:38:06,不错
s***0,颜色分类:68 深蓝色;尺码:165/76C/L,2020-12-10 21:42:10,不错
c***芋,颜色分类:68 深蓝色;尺码:170/82C/XL,2020-12-09 10:15:38,很舒服，孕晚期，就优衣库的裤子比较穿得住，其他容易掉
伞***七,颜色分类:68 深蓝色;尺码:175/88C/XXL,2020-12-07 10:55:21,很好穿！弹性很大！有点薄
o***7,颜色分类:68 深蓝色;尺码:160/70C/M,2020-12-03 09:09:24,挺舒服的
a***4,颜色分类:68 深蓝色;尺码:175/88C/XXL,2020-11-28 21:35:09,不错，特地买大一点。
呱***a,颜色分类:68 深蓝色;尺码:165/76C/L,2020-11-28 18:58:52,发货很快，东西不错，店家服务态度很好！
t***0,颜色分类:68 深蓝色;尺码:165/76C/L,2020-11-27 19:45:52,质量柔软，弹力给力很舒服，身高165，54k****周，买的大码有点宽松，我穿偏长，不过不**，折一个小裤脚也是很好看，预防后期发胖或者水肿，给你们参考。今天清洗有点点脱颜色，**不大
相***号,颜色分类:68 深蓝色;尺码:155/68C/S,2020-11-24 09:30:28,好比较显瘦 但那个托腹的布缝得太低了 上衣不能短 否则让别人一眼就看到是孕妇裤
x***0,颜色分类:68 深蓝色;尺码:175/88C/XXL,2020-11-22 09:14:33,一般般，不太舒服
s***b,颜色分类:68 深蓝色;尺码:165/76C/L,2020-11-20 12:31:40,还没穿，买的另一条299的不好，掉裆
j***1,颜色分类:68 深蓝色;尺码:160/70C/M,2020-11-17 14:00:15,这条跟另外一个货号一模一样，所以两个货号都买了，所以我有两条一模一样的裤子&hellip;&hellip;弹性是挺好的，长度也够够的，就是可延长的裤头不太舒服，孕妇裤难买，将就穿&hellip;&hellip;
