displayUserNick,auctionSku,rateDate,rateContent
t***l,颜色分类:10 水粉色;尺码:160/90/M,2021-03-01 10:56:55,穿着很舒服，还挺好看。哈哈，很喜欢的，算是第一次买优衣库的衣服吧，物有所值。正准备入手第二套。
w***u,颜色分类:10 水粉色;尺码:160/90/M,2021-02-27 11:38:39,舒服好看，更想要酒红那个颜色，没货了
z***4,颜色分类:10 水粉色;尺码:170/100/XL,2021-02-24 23:29:35,滑滑的料子，很舒服
g***9,颜色分类:10 水粉色;尺码:160/90/M,2021-02-20 11:51:27,很柔软  做睡衣很舒服
麻***儿,颜色分类:10 水粉色;尺码:160/90/M,2021-02-15 08:29:35,175/62 m合适 面料舒适 颜色稍有点儿暗 皮肤白不影响
x***6,颜色分类:10 水粉色;尺码:160/90/M,2021-02-12 10:56:40,很轻薄舒适，会回购
t***6,颜色分类:10 水粉色;尺码:160/90/M,2021-02-03 15:08:17,uniqlo真的其质量不用说了 好啊 比那种舒适的还要舒适
我***1,颜色分类:10 水粉色;尺码:160/90/M,2021-02-01 07:28:36,好穿
m***k,颜色分类:10 水粉色;尺码:165/95/L,2021-01-27 18:14:28,走海运，待收到后再评价
a***g,颜色分类:10 水粉色;尺码:170/100/XL,2021-01-24 12:52:06,衣服质量好
晶***6,颜色分类:10 水粉色;尺码:165/95/L,2021-01-15 08:10:52,特别差的质量，不包邮，还没包邮得商家快，联系客服，客服都不搭理我，再也不会买这家了。服务态度差
s***1,颜色分类:10 水粉色;尺码:160/90/M,2021-01-10 16:05:10,挺好的，这件衣服很舒适。
m***g,颜色分类:10 水粉色;尺码:165/95/L,2021-01-05 23:14:31,穿上真的像奶奶服&hellip;&hellip;&hellip;
x***i,颜色分类:10 水粉色;尺码:160/90/M,2021-01-04 23:17:09,不错
s***1,颜色分类:10 水粉色;尺码:170/100/XL,2021-01-04 01:30:58,这款真的非常非常舒适，建议购买。
呆***e,颜色分类:10 水粉色;尺码:160/90/M,2021-01-02 12:41:22,好看
y***2,颜色分类:10 水粉色;尺码:170/100/XL,2021-01-01 16:25:56,很柔软很舒服
t***2,颜色分类:10 水粉色;尺码:170/100/XL,2020-12-29 09:52:28,已收货 买来夏天穿
m***c,颜色分类:10 水粉色;尺码:155/85/S,2020-12-21 19:34:58,在实体店买了一套橘色的，很舒服，再来一套
j***2,颜色分类:10 水粉色;尺码:170/100/XL,2020-12-18 23:12:50,面料舒服，颜色好看。
z***5,颜色分类:10 水粉色;尺码:160/90/M,2020-12-08 12:03:55,这睡衣太舒服了，软软糯糯，颜色也好看，减龄
z***n,颜色分类:10 水粉色;尺码:160/90/M,2020-12-07 16:25:28,面料很舒服
娜***山,颜色分类:10 水粉色;尺码:160/90/M,2020-12-06 15:25:26,很舒服
t***1,颜色分类:10 水粉色;尺码:165/95/L,2020-11-19 21:39:18,面料很舒服😌
吴***2,颜色分类:10 水粉色;尺码:160/90/M,2020-11-19 10:36:19,这个神仙睡衣真是太好看了，舒服又好看
淘***逃,颜色分类:10 水粉色;尺码:170/100/XL,2020-11-01 17:13:13,很舒服
a***a,颜色分类:10 水粉色;尺码:160/90/M,2020-10-29 20:00:43,非常好👍
a***a,颜色分类:13 玫红色;尺码:165/95/L,2020-10-29 20:00:43,非常好👍
z***3,颜色分类:10 水粉色;尺码:160/90/M,2020-10-28 20:23:59,面料很舒服，挺好的
h***1,颜色分类:13 玫红色;尺码:160/90/M,2020-10-24 09:41:09,好评
蝈***葵,颜色分类:10 水粉色;尺码:160/90/M,2020-10-16 13:45:49,摸着不错，颜色好看
t***8,颜色分类:10 水粉色;尺码:155/85/S,2020-10-14 21:03:44,裤子很好，上衣不大好看
薄***幽,颜色分类:13 玫红色;尺码:170/100/XL,2020-10-09 20:51:58,料子很舒服，很好穿
t***5,颜色分类:13 玫红色;尺码:160/90/M,2020-10-08 22:24:07,很不錯哦，材料很舒服
j***o,颜色分类:09 黑色;尺码:155/85/S,2020-10-08 13:00:58,买的第二套了，穿起来很舒服。
樱***7,颜色分类:13 玫红色;尺码:170/100/XL,2020-10-06 10:20:34,此用户没有填写评论!
t***9,颜色分类:10 水粉色;尺码:155/85/S,2020-10-05 09:42:08,很舒服很舒服 很轻薄 上面不穿内衣容易露点😂 客服很不好🙃从来不回消息 我也不是第一次买他家东西了 客服不回也不是一次两次了 所以还请什么客服呢 都滚回家睡**觉吧☺️
陈***0,颜色分类:13 玫红色;尺码:165/95/L,2020-10-03 22:44:11,很大哦 很舒服
m***u,颜色分类:10 水粉色;尺码:155/85/S,2020-10-03 10:06:55,优衣库的睡衣不要太舒服。这衣服穿着睡觉太爽啦，哈哈哈
h***9,颜色分类:13 玫红色;尺码:165/95/L,2020-10-03 01:18:40,感觉一般般吧
樱***9,颜色分类:10 水粉色;尺码:165/95/L,2020-10-01 06:06:55,面料很舒服！
w***7,颜色分类:13 玫红色;尺码:170/100/XL,2020-09-30 09:09:12,这个衣服刚开始穿很舒服，洗了两次，彻底垮了，太差了，感觉一次性的了，领子大的内衣都能漏出来了，晕，便宜的也没见得这么差啊
豆***敏,颜色分类:10 水粉色;尺码:165/95/L,2020-09-30 01:30:36,非常喜欢，希望降价
茶***t,颜色分类:13 玫红色;尺码:170/100/XL,2020-09-29 08:24:19,比想象的大点，布料很舒服
c***5,颜色分类:10 水粉色;尺码:160/90/M,2020-09-29 07:24:16,优衣库的质量 无需多言 不过可能不能用洗衣机洗 感觉会被扯得很宽很长v？
w***8,颜色分类:10 水粉色;尺码:165/95/L,2020-09-28 11:41:07,领口太太太大了，跟实体店买到的领口不一样，实体的是圆的，没那么大，穿着是舒服的
搞***白,颜色分类:13 玫红色;尺码:160/90/M,2020-09-28 10:26:49,好看，舒服。
g***y,颜色分类:10 水粉色;尺码:155/85/S,2020-09-27 23:50:00,特别薄，感觉就能穿个几次
