displayUserNick,auctionSku,rateDate,rateContent
d***6,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-27 11:29:15,160cm，47kg，长度刚刚好，套个针织衫或者西装外套就可以搭配，适合通勤。
历***红,颜色分类:60 浅蓝色;尺码:160/84A/M,2021-02-26 17:52:45,可以，物有所值！
小***爷,颜色分类:60 浅蓝色;尺码:160/88A/L,2021-02-25 23:15:14,胖妹穿没瘦妹好看。但花色很喜欢就留下了，显白
兰***月,颜色分类:60 浅蓝色;尺码:160/88A/L,2021-02-25 17:53:53,挺好的
t***1,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-24 10:53:36,春天穿刚好，颜色和款式都很好看，面料也是我喜欢的
w***6,颜色分类:60 浅蓝色;尺码:160/88A/L,2021-02-24 10:38:37,穿起来比图片上的效果还要好，好久没得到如此惊艳的感觉了
红***熊,颜色分类:60 浅蓝色;尺码:165/92A/XL,2021-02-24 06:25:12,颜色很温柔，穿起来飘逸，很仙
t***0,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-23 21:41:45,我的身高体重：155 100  超级春天的一条裙子👏👏👏，穿上显得我好温柔呀哈哈哈哈
期***8,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-23 20:21:01,幸好选了蓝色，真的很好看，又舒服，春天的模样
史***6,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-23 14:16:22,非常不错！！！超级好看 199买到很实惠
傻***l,颜色分类:60 浅蓝色;尺码:160/88A/L,2021-02-23 09:03:13,由于太纠结颜色，两件都拍下了，最后留了蓝色的，因为露思本来想拍杏色的，试过之后感觉蓝色的更亮眼些，杏色的也挺好，就是颜色太素了点。拍出来的颜色和实物会有色差哦！
l***1,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-22 12:59:44,非常好看，小清新，适合春天穿哦！
k***y,颜色分类:60 浅蓝色;尺码:160/84A/M,2021-02-22 10:33:20,配外套穿更合适
小***拉,颜色分类:60 浅蓝色;尺码:160/88A/L,2021-02-22 09:21:17,偏大
t***7,颜色分类:60 浅蓝色;尺码:165/92A/XL,2021-02-22 00:14:58,140斤的我都轻松驾驭，很女人的衣服，超级喜欢，物超所值
b***o,颜色分类:60 浅蓝色;尺码:160/84A/M,2021-02-22 00:04:07,质量很好，料子很舒服，模特示范的大概是不想让大家买吧，哈哈，我是158   47kg  买了S码，很合适，不勒挺宽松，颜色也很好看，也并没有像别人说的那样显腰粗。领子嘛，V型，是有一点点低，可以穿抹胸来解决
l***i,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-21 23:11:38,好
w***n,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-21 23:05:12,很喜欢
z***0,颜色分类:60 浅蓝色;尺码:155/80A/S,2021-02-21 21:12:03,还可以，犹犹豫豫的还是收下了。颜色素雅，清新，裙子还是挺挑人的，矮胖的mm不建议。原图上了一张，可以参考一下。
