displayUserNick,auctionSku,rateDate,rateContent
t***6,颜色分类:43 黄色;尺码:155/80A/S,2021-02-27 09:57:07,我的身高体重：163 102斤 可，鹅黄色  颜色漂亮 布料垂  大小合适
j***n,颜色分类:43 黄色;尺码:170/100B/XXL,2021-02-26 21:28:58,之前买了条蓝色，很不错，这次又买了黄色和黑色
1***云,颜色分类:16 红色;尺码:160/84A/M,2021-02-26 19:45:11,比平时穿小一码正好
c***8,颜色分类:53 草绿色;尺码:160/84A/M,2021-02-26 19:38:56,非常好
彩***n,颜色分类:16 红色;尺码:150/76A/XS,2021-02-26 14:19:51,老顾客了，一如既往的好
t***9,颜色分类:43 黄色;尺码:170/100B/XXL,2021-02-26 11:40:37,优家衣服太棒了，超值惊喜的连衣裙 料子特别柔软舒适  版型宽松 穿着舒适 棒棒哒👍👍
燃***喵,颜色分类:43 黄色;尺码:165/92A/XL,2021-02-25 16:56:33,是很暖的鹅黄色，垂感非常棒，因为腰线偏高点点正好买来做孕装穿，宽松不会压到肚子，生完还可以系个腰带穿❤️❤️
m***l,颜色分类:43 黄色;尺码:150/76A/XS,2021-02-24 17:25:26,实体店试的S码，本来是想买浅蓝碎花的那条连衣裙的，这个只是顺带试试，没想到最后买了这条不起眼的连衣裙。网上买的xs，裙子是宽松版型的，要搭配腰带穿，显比例，不然，会穿成孕妇装。
t***9,颜色分类:53 草绿色;尺码:170/100B/XXL,2021-02-24 12:34:34,基础款很好，好评。
z***3,颜色分类:09 黑色;尺码:165/92A/XL,2021-02-22 09:32:00,在店里试过 显瘦 舒服
l***g,颜色分类:53 草绿色;尺码:170/100B/XXL,2021-02-21 16:11:41,好评
吴***4,颜色分类:53 草绿色;尺码:155/80A/S,2021-02-21 13:14:17,凡看上的都合适，喜欢的。而且越看越好看。
j***n,颜色分类:53 草绿色;尺码:170/100B/XXL,2021-02-20 20:55:43,面料挺好
呀***女,颜色分类:53 草绿色;尺码:150/76A/XS,2021-02-18 21:04:20,配上项链耳环和手链的话非常的淑女的样子。不知道优衣库的模特图怎么回事，拍得太丑了。我是在店里看见试穿的，要是在网上看模特图绝对不会想买。。。
t***0,颜色分类:43 黄色;尺码:155/80A/S,2021-02-15 23:35:22,在实体店试了 很好看 很温柔 但是没有s码所以来网上买了
大***6,颜色分类:09 黑色;尺码:150/76A/XS,2021-02-15 09:43:58,版型风格：简简单单就是美！
z***o,颜色分类:53 草绿色;尺码:155/80A/S,2021-02-11 21:21:47,好，舒适。 大年三十下午送到家，顺丰小哥辛苦了！
青***e,颜色分类:16 红色;尺码:155/80A/S,2021-02-10 10:13:59,"款式简约大方，不过时，料子柔软透气，只是码数偏大一码。优衣库平时都M,这个S很合身。这个红色显肤色，但不会招摇。"
r***8,颜色分类:16 红色;尺码:170/100B/XXL,2021-02-10 09:31:27,移动火腿肠
c***7,颜色分类:16 红色;尺码:170/100B/XXL,2021-02-09 04:30:16,非常漂亮，不显胖，非常衬托我的白肤色。
w***6,颜色分类:09 黑色;尺码:170/100B/XXL,2021-02-06 19:44:17,质量好就是有些肥了，加腰带也可以的
c***1,颜色分类:43 黄色;尺码:160/84A/M,2021-02-06 11:41:14,买来就穿上了，正品
a***y,颜色分类:09 黑色;尺码:150/76A/XS,2021-02-04 21:29:56,雪纺材质挺亲肤的，不易皱。
l***7,颜色分类:16 红色;尺码:170/100B/XXL,2021-02-02 22:50:25,非常好
t***0,颜色分类:43 黄色;尺码:170/100B/XXL,2021-02-02 09:36:58,好
