displayUserNick,auctionSku,rateDate,rateContent
l***a,颜色分类:01 乳白色;尺码:160/84A/M,2021-02-25 22:33:43,起球起的怀疑人生，缩水成童装，起静电，优衣库也出一次性的衣服了吗？
r***e,颜色分类:08 深灰色;尺码:150/76A/XS,2021-02-25 11:53:15,缩水 拉长变瘦了😔 掉毛不是一般厉害
h***6,颜色分类:08 深灰色;尺码:160/88A/L,2021-02-24 20:59:59,起球超级严重
0***0,颜色分类:27 橙褐色;尺码:150/76A/XS,2021-02-24 09:56:57,不错
海***棠,颜色分类:08 深灰色;尺码:155/80A/S,2021-02-23 17:45:48,给妈妈买的比较满意～
l***7,颜色分类:09 黑色;尺码:160/88A/L,2021-02-23 12:58:20,宝贝质量很好，应该是正品，店服热情周到，物流也很快，发货速度很给力，值得拥有和推荐一下，五星好评一个先！！  ！
似***6,颜色分类:27 橙褐色;尺码:160/88A/L,2021-02-22 20:16:18,颜色很漂亮，可能会起球，还不错就是希望下水后不要变形
s***8,颜色分类:01 乳白色;尺码:150/76A/XS,2021-02-22 18:40:32,很好看
小***暗,颜色分类:01 乳白色;尺码:160/84A/M,2021-02-22 10:06:47,很快就收到了，还不错哦
3***q,颜色分类:08 深灰色;尺码:155/80A/S,2021-02-21 14:08:34,裙子不错，是优衣库一直的品质与舒适！
夕***3,颜色分类:27 橙褐色;尺码:155/80A/S,2021-02-21 10:49:29,在优衣库店里试过，有两个颜色，都很好看去，但是个人比较偏向成褐色，再配条腰带，很显身材，大家都说穿起来很好看。买来过年穿的，正好今年比较热，不用穿外套 单穿这个裙子我，很好看。优衣库的衣服就是这样，合不合适只有试了才知道，但看模特看不出来的，很多衣服都是在优衣库买的。价格合适，衣服也很舒服，就是不耐穿，别的都很不错。
s***2,颜色分类:09 黑色;尺码:160/84A/M,2021-02-20 00:04:12,毡毛厉害
b***g,颜色分类:09 黑色;尺码:160/88A/L,2021-02-19 20:13:40,很不错！
p***3,颜色分类:08 深灰色;尺码:150/76A/XS,2021-02-19 13:16:54,粘毛严重
l***骐,颜色分类:09 黑色;尺码:160/88A/L,2021-02-19 09:23:01,多次购买，呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵
t***2,颜色分类:08 深灰色;尺码:160/88A/L,2021-02-18 15:06:35,裙子款式简洁，面料柔软，颜色漂亮，穿着舒适大方，性价比高，推荐购买。
翁***s,颜色分类:01 乳白色;尺码:155/80A/S,2021-02-18 12:28:22,挺好
r***1,颜色分类:08 深灰色;尺码:150/76A/XS,2021-02-17 16:10:55,起球严重
我***3,颜色分类:09 黑色;尺码:160/84A/M,2021-02-17 11:14:10,织物比较稀疏，休闲穿着可以。
蔡***眉,颜色分类:01 乳白色;尺码:150/76A/XS,2021-02-15 22:04:07,赖得退了，还行吧
q***果,颜色分类:01 乳白色;尺码:165/92A/XL,2021-02-15 21:35:20,168.136。比较肥大！晃荡😅
花***6,颜色分类:27 橙褐色;尺码:160/84A/M,2021-02-15 00:14:57,腋下漏针有个洞，联系客服回答都是前言不搭后语，申请退货几天也不同意，让催一下也没用，还是选择自己去补洞，差评！
孙***1,颜色分类:09 黑色;尺码:160/88A/L,2021-02-14 22:28:17,这件洗了一次就毁了&hellip;&hellip;客服真的不行，基本没有&hellip;&hellip;
t***7,颜色分类:09 黑色;尺码:160/88A/L,2021-02-14 19:23:08,很好颜色百搭款式大气
j***1,颜色分类:08 深灰色;尺码:155/80A/S,2021-02-14 18:54:55,颜色有点深的雾霾蓝的感觉，实物超好看，超划算
布***甜,颜色分类:08 深灰色;尺码:160/84A/M,2021-02-12 12:23:02,可以 比较薄但不冷。
布***甜,颜色分类:27 橙褐色;尺码:155/80A/S,2021-02-12 12:23:02,可以 买了好多件了。
t***0,颜色分类:09 黑色;尺码:160/88A/L,2021-02-12 09:06:33,穿着还行，就是起毛太厉害了。还有就是发货是别人试穿过的，衣服上粘了好多头发。因退货麻烦还是把衣服留下了。
