displayUserNick,auctionSku,rateDate,rateContent
卢***勇,颜色:66 蓝色;尺码:170/92A/M,2021-03-03 20:47:11,是喜欢的小领口，质量厚实，版型好看
t***7,颜色:66 蓝色;尺码:160/76A/XS,2021-03-02 16:17:32,料子比较厚那种，摸着还挺有质感
木***娶,颜色:66 蓝色;尺码:180/108B/XL,2021-03-01 20:34:42,可以
t***5,颜色:66 蓝色;尺码:175/100A/L,2021-02-26 17:17:33,衣服穿起来很好看，质量也很好，面料很舒服，款式也很好看。
t***5,颜色:66 蓝色;尺码:170/92A/M,2021-02-26 15:00:44,太正了 买买买
x***5,颜色:66 蓝色;尺码:180/108B/XL,2021-02-23 09:32:11,质量很好 尺码准 i了i了
t***0,颜色:66 蓝色;尺码:180/108B/XL,2021-02-22 21:24:40,可以 过年有点热急用
t***0,颜色:66 蓝色;尺码:170/92A/M,2021-02-20 10:44:39,很一般
t***5,颜色:66 蓝色;尺码:175/100A/L,2021-02-13 12:14:48,整体评价：针不戳！ 材质特性：棉100% 上身效果：非常不错 颜色深得我心🥰显白 尺码推荐：按着身高买就还可以了 厚薄度：算稍微偏厚 面料品质：还可以噢
y***5,颜色:66 蓝色;尺码:170/92A/M,2021-02-10 13:37:31,可以的
t***5,颜色:66 蓝色;尺码:170/92A/M,2021-02-08 12:10:04,好家伙，买大了👌但颜色hin好看
l***7,颜色:32 深米色;尺码:160/76A/XS,2021-02-06 00:46:16,这季u系列买了7件，5截图外加一件紫粉色短袖，一条棕色工装裤，颜色真的很绝。要说不好的有3点： 1，栗色西装配套西裤对我好肥。日常穿xs裤子刚好（还没有抢到），去实体店试了试s码感觉像是日常m码那么大。 2，工装裤在内地居然没卖160码，西装外套和西裤卖了xs码但库存感人抢不到！但去优衣库hk网轻松就买到了xs码！ 3，u系列本就尺码就偏大，又主打中性风很多女生买男***。但大多数u系列商品，除了短袖和卫衣，xs库存都太少，甚至需要开售秒杀。常要去日本和香港官网才能买到xs，而且买回来都是made i***hina，这样好玩吗？ 而设计师款线上开售都是周五0点，实体店开售都是周五10点。如果想等10点去实体店看了实物再买，那时只有丁点库存的xs早卖光了。而如果0点就抢xs盲买，就很有可能导致大量退货，或错过看图不行但去实体店发现实物惊艳的商品（此时xs早卖光了） 为什么不能实体店早于线上开售，让大家看了实物再买，提高买到合适衣物的机会呢？或者为什么不能多备xs库存呢？设计师款大多只在各大城市少量旗舰实体店发，并不需要很多备货量，为何不能只在实体旗舰店卖xs呢？
豆***t,颜色:66 蓝色;尺码:170/92A/M,2021-02-03 13:01:00,这个衣服穿起来真的挺好看，男生女生都可以穿
王***子,颜色:66 蓝色;尺码:160/76A/XS,2021-02-03 00:48:02,不错
乐***7,颜色:32 深米色;尺码:160/76A/XS,2021-02-01 23:03:27,还好～
c***9,颜色:66 蓝色;尺码:170/92A/M,2021-02-01 12:46:42,将个烂就🉑🉑💗💗
啊***5,颜色:66 蓝色;尺码:160/76A/XS,2021-01-28 13:40:59,女生穿正合适
袁***景,颜色:66 蓝色;尺码:170/92A/M,2021-01-24 22:23:10,优衣库还是值得信赖与支持，170，80公斤，合适！就是衣领有点高
