displayUserNick,auctionSku,rateDate,rateContent
菠***酱,主要颜色:08 深灰色;尺码:155/80A/S,2021-02-23 16:46:41,卖家发货很快，物流速度也很快。东西包裹得很好，没有挤压受损。衣服不错，纯棉材质，但比较硬挺，不会变形。大小合适，灰色也比较好搭配，整体不错。
t***1,主要颜色:66 蓝色;尺码:155/80A/S,2021-02-06 18:39:38,价格合适
混***舍,主要颜色:08 深灰色;尺码:155/80A/S,2021-02-05 20:48:07,版型风格：很休闲，跟着小红书学的外搭，里面穿衬衫或者高领，还不错，这个颜色一开始我还担心呢，现在看来不错。 不过后来好像又降价了， 不过我这里也没货了，可以了 面料材质：有点偏硬，厚实的那种，跟男款以前买的一个有点像  我的身高体重：158 50
c***7,主要颜色:01 乳白色;尺码:170/100B/XXL,2021-02-03 08:41:13,质量很好
9***1,主要颜色:01 乳白色;尺码:155/80A/S,2021-02-02 08:53:43,太好看了 窄肩星人的福利 66666666666666666666和我妹一人一件66666666
9***1,主要颜色:01 乳白色;尺码:160/84A/M,2021-02-02 08:53:28,太好看了 窄肩星人的福利 66666666666666666666和我姐一人一件66666666
x***n,主要颜色:08 深灰色;尺码:155/80A/S,2021-01-31 11:05:43,偏硬
t***9,主要颜色:16 红色;尺码:165/92A/XL,2021-01-29 17:52:43,质量好版型好
瓶***菲,主要颜色:01 乳白色;尺码:155/80A/S,2021-01-28 15:34:37,S码合身，因为是刷到了s码，比较喜欢这种简单的条纹衬衫，买了黑白两件，虽然是纯棉面料，100%纯棉的，但是摸着没有棉的柔软，怎么硬硬呢？像是老粗布床单那种
瓶***菲,主要颜色:09 黑色;尺码:155/80A/S,2021-01-28 15:34:37,S码合身，面料摸着有些硬，感觉像是老粗布床单那种面料，不知道洗洗会不会变软一点啊？还有些化学染色剂的味道
上***5,主要颜色:09 黑色;尺码:170/100B/XXL,2021-01-26 05:24:09,衣服特别好，穿着舒服，太喜欢了
x***r,主要颜色:08 深灰色;尺码:155/80A/S,2021-01-25 17:33:50,好
苏***g,主要颜色:01 乳白色;尺码:160/84A/M,2021-01-25 08:30:13,面料有点硬
孔***5,主要颜色:01 乳白色;尺码:155/80A/S,2021-01-24 18:59:43,好评
孔***5,主要颜色:66 蓝色;尺码:160/84A/M,2021-01-24 18:59:43,好评
骑***9,主要颜色:01 乳白色;尺码:155/80A/S,2021-01-23 09:24:44,非常喜欢
月***影,主要颜色:31 米色;尺码:165/92A/XL,2021-01-23 06:20:37,内搭外穿皆可，纯棉舒适
t***0,主要颜色:08 深灰色;尺码:155/80A/S,2021-01-21 23:47:44,好评！
w***q,主要颜色:31 米色;尺码:160/88A/L,2021-01-21 16:54:44,胸围88，穿着有点宽松，是这样的款，舒服。￼
t***3,主要颜色:01 乳白色;尺码:160/84A/M,2021-01-20 22:43:47,好评！
m***q,主要颜色:09 黑色;尺码:160/88A/L,2021-01-20 02:09:00,蹲了好久终于等到了黑色，六个颜色全买齐了，任性了一把，圆满了，这款版型真的很好。
水***鑫,主要颜色:31 米色;尺码:165/92A/XL,2021-01-19 11:42:11,买大了，哭，应该再小一**
那***果,主要颜色:16 红色;尺码:155/80A/S,2021-01-17 16:58:09,一百分，祝店家生意兴隆～
z***5,主要颜色:01 乳白色;尺码:165/92A/XL,2021-01-17 13:20:06,蹲了好久终于到手了，有点小失望，面料粗糙像布袋子，不柔软。捡漏的，衣服里有头发，应该是退换的。
i***e,主要颜色:09 黑色;尺码:165/92A/XL,2021-01-16 09:20:59,全棉，厚实，。
w***9,主要颜色:31 米色;尺码:160/88A/L,2021-01-14 10:39:47,挺好的，颜色也不不错
o***婷,主要颜色:01 乳白色;尺码:155/80A/S,2021-01-12 22:07:17,等了很久终于有货了
m***6,主要颜色:08 深灰色;尺码:155/80A/S,2021-01-12 20:21:10,变薄了，还好
t***8,主要颜色:16 红色;尺码:160/88A/L,2021-01-12 14:19:43,舒适型，好穿
马***5,主要颜色:08 深灰色;尺码:155/80A/S,2021-01-12 11:09:04,长袖T恤纯棉的，面料有点硬不软，洗后不知道掉色吧，优衣库的衣服还算不错。
明***！,主要颜色:66 蓝色;尺码:155/80A/S,2021-01-12 08:18:54,做内搭吧
谁***a,主要颜色:08 深灰色;尺码:155/80A/S,2021-01-11 16:27:06,和图片一样，面料很不错
明***！,主要颜色:01 乳白色;尺码:155/80A/S,2021-01-10 11:29:56,领口好看，色彩明亮
只***0,主要颜色:01 乳白色;尺码:160/84A/M,2021-01-09 20:05:10,白色好看，外穿，内搭都好看
恋***i,主要颜色:31 米色;尺码:165/92A/XL,2021-01-09 12:46:34,面料不是想象中的滑滑的那种 感觉会起球啊 质量好像有点劣质
d***0,主要颜色:31 米色;尺码:165/92A/XL,2021-01-08 11:33:31,不错
h***b,主要颜色:16 红色;尺码:165/92A/XL,2021-01-07 15:18:40,颜色好看，面料较薄，搭衣服好看
一***c,主要颜色:01 乳白色;尺码:160/84A/M,2021-01-07 02:11:26,白姐同款，真开心。166，50kg，m码很合适
x***1,主要颜色:31 米色;尺码:160/84A/M,2021-01-06 23:26:21,米色好看呢，买大了一个号，穿着舒服些
h***l,主要颜色:31 米色;尺码:165/92A/XL,2021-01-06 22:30:50,凑单买的
杨***家,主要颜色:31 米色;尺码:165/92A/XL,2021-01-06 14:23:27,挺好的，每年都会买
