displayUserNick,auctionSku,rateDate,rateContent
l***5,颜色分类:53 草绿色;尺码:155/85/S,2021-02-24 22:46:12,158.46有的小了，过年吃胖了大概
刘***儿,颜色分类:53 草绿色;尺码:155/85/S,2021-02-20 11:45:22,颜色好看
刘***儿,颜色分类:09 黑色;尺码:150/80/XS,2021-02-20 11:45:00,就是没买到大码
m***9,颜色分类:53 草绿色;尺码:160/90/M,2021-02-18 00:22:33,现在 我们在国际上采取的方针，就是稳住阵脚，把中国自己发展起来，不要张扬，韬光养晦，少说多干，发达国家对我们始终有戒心，随着中国的发展壮大，国际上有人会我有敌视和恐惧心理，我们的方针和态度是，朋友还要交，但心中要有数。不要随便批评别人，自责别人，过头的话不要讲，过头的事情不要做。在外交活动中，要趋利避害，不为自己树立对立面。要埋头苦干，发展自己，而且，越发展越要谦虚。 第三世界有一些国家希望中国当头，但是，我们千万不能当头，这是一个根本的国策。这个头我们当不起，自己的力量不够。当了绝无好处，许多东西都失去了。 所以中国永远不当第三世界的头，也不扛国际共产主义运动中心的大旗，这是来自实验的大智慧--&hellip;&hellip;邓公
小***v,颜色分类:53 草绿色;尺码:155/85/S,2021-02-14 20:14:04,好
t***i,颜色分类:53 草绿色;尺码:155/85/S,2021-02-09 14:14:12,不好意思评价晚了，非常好的店家，东西很欢！买来这个是送人的她很喜欢卖家的贴心让我感到很温暖。很热情的卖家，下次还来希望下次还有机会合作祝你生意兴隆质量非常好真出乎我的意料包装非常仔细非常感谢。祝
乌***爱,颜色分类:53 草绿色;尺码:160/90/M,2021-02-09 09:59:42,好看舒服
流***8,颜色分类:09 黑色;尺码:150/80/XS,2021-02-09 09:54:35,还好吧
x***0,颜色分类:11 粉红色;尺码:155/85/S,2021-02-04 22:28:57,这款这是第三件了但这件应该是别人退了几次的杯罩皱了洗了也不平而且比黑色的大应该是别人试穿撑大的，以后买衣服要是卖完很久又上架一两件一般都是别人退来退去的还是慎重点买
j***a,颜色分类:09 黑色;尺码:155/85/S,2021-02-03 23:27:24,不错的
空***a,颜色分类:09 黑色;尺码:160/90/M,2021-02-03 18:57:29,很好 夏天穿
杨***梅,颜色分类:53 草绿色;尺码:155/85/S,2021-02-02 22:04:06,简直**，衣服明显有瑕疵，都是别人退回来的货，本来打算入两件，粉色那个有瑕疵一直不给我处理售后！体验感为零
江***5,颜色分类:53 草绿色;尺码:160/90/M,2021-02-02 13:54:36,舒服，买了黑色M和绿色M，感觉绿色比黑色宽松一些
砾***凉,颜色分类:09 黑色;尺码:155/85/S,2021-02-02 12:38:48,好评
宋***5,颜色分类:53 草绿色;尺码:160/90/M,2021-02-02 09:35:22,舒服有弹力 很贴合 会回购
